"actor",12,7,12,2,8,9,7,9,4,4,"Op","Co","n","n","Sq","Op","Sq","n","n","n","n","n","Sq","Co","Sq","n","n","n","Sq","n","n","n","n","n","n","n","n","n","Sq","n","n","n","n","Tr","n","Sq","Co","n","Tr","Sq","n","n","n","Tr","Co","east",0.691,"west",-0.05,"top",-0.52,"top",-0.18,"west",-0.03,"top",-0.12,"bottom",-0.41,"bottom",-0.59
"actor",10,2,10,9,8,12,7,8,4,4,"n","Co","n","Se","n","n","n","Op","Op","n","n","n","n","Tr","Op","n","n","n","Se","n","Sq","n","Op","Op","n","n","n","n","Op","n","Sq","n","n","n","n","n","n","n","n","n","Sq","Sq","n","n","Co","top",-0.03,"bottom",-0.27,"top",-0.62,"east",-0.25,"west",-0.26,"top",-0.34,"bottom",-0.05,"bottom",-0.10
"actor",8,7,8,7,8,4,11,2,7,7,"n","n","n","n","n","n","Op","n","n","n","n","n","Sq","Sq","n","n","Se","n","Co","Tr","Se","n","n","Sq","n","n","n","n","Co","n","n","Se","n","n","Sq","Op","n","n","n","n","n","n","n","n","n","top",-0.81,"west",-0.41,"top",-0.37,"bottom",-0.25,"top",-0.24,"bottom",-0.69,"west",-0.23,"west",0.227
"actor",6,3,6,7,9,7,3,6,11,11,"Sq","n","n","Sq","n","n","Co","n","Sq","n","Tr","Op","Tr","Co","Sq","Tr","Op","n","n","n","Sq","n","n","n","Se","Co","Tr","n","n","n","Se","Op","Sq","n","Co","n","n","n","Se","Sq","Tr","n","n","n","n","west",0.674,"bottom",0.360,"top",0.453,"west",-0.29,"bottom",-0.04,"west",0.928,"top",-0.37,"top",0.927
"actor",4,1,5,5,2,7,7,7,8,8,"Sq","n","n","Se","Se","Se","Sq","n","Tr","n","n","n","n","n","Op","n","n","Co","Sq","n","n","n","Tr","n","Sq","n","n","n","Tr","n","Tr","Tr","n","n","n","Co","n","n","Op","n","n","Op","n","n","n","bottom",-0.22,"east",-0.26,"bottom",-0.63,"west",-0.01,"west",-0.03,"west",-0.33,"top",-0.19,"east",0.178
"actor",8,1,8,7,7,8,1,4,8,8,"n","Co","n","n","Co","n","Tr","n","n","n","n","n","n","Co","n","n","Op","n","n","Co","n","Tr","Co","n","Co","n","n","n","Se","n","n","n","n","Se","n","n","Tr","Co","n","Sq","n","Op","n","Sq","n","top",-0.88,"east",-0.28,"west",-0.13,"top",-0.68,"east",-0.27,"bottom",-0.03,"top",-0.54,"west",-0.28
"actor",5,9,5,3,3,10,6,4,10,10,"Tr","Co","n","n","n","n","n","n","n","Tr","n","Op","n","n","n","n","n","n","Se","n","n","n","n","n","n","n","Sq","n","n","Op","n","n","n","n","n","n","Op","Co","Co","Se","Tr","n","Op","n","n","bottom",-0.51,"top",-0.01,"bottom",-0.24,"top",-0.02,"west",0.984,"bottom",-0.23,"top",-0.12,"top",0.587
"actor",7,12,6,8,6,9,9,12,11,11,"n","n","n","n","Se","n","Tr","Sq","n","Op","Tr","n","n","Tr","n","n","n","Se","n","n","n","n","n","n","Sq","n","Co","Sq","n","n","n","Sq","Op","n","n","Co","n","n","Sq","n","n","n","n","n","Se","west",-0.09,"east",0.527,"west",-0.49,"top",0.924,"top",0.509,"east",-0.80,"top",-0.13,"east",-0.19
"actor",3,11,2,3,3,5,8,3,9,9,"Tr","n","n","Co","n","n","Co","n","n","n","n","n","n","n","Tr","n","n","Co","n","Sq","Op","n","Op","n","n","Sq","Op","n","Op","n","Se","n","Co","n","Tr","Sq","n","Sq","Se","n","Co","n","n","n","n","bottom",0.126,"east",-0.75,"bottom",0.492,"west",-0.10,"top",-0.66,"bottom",-0.03,"top",-0.47,"west",-0.40
"actor",12,6,11,2,2,6,11,6,11,11,"Op","n","n","n","Op","n","Op","n","n","Op","n","n","n","n","Co","Op","n","Se","Se","n","n","n","Co","n","Co","n","Sq","n","n","n","n","Sq","n","Se","Sq","n","Co","n","n","n","n","Co","n","n","n","east",0.270,"west",-0.13,"east",-0.23,"west",0.981,"top",-0.33,"west",0.164,"east",-0.28,"top",-0.37
"actor",3,5,3,4,2,7,10,12,2,2,"n","Co","n","n","Tr","n","n","n","Sq","n","n","n","n","n","n","Sq","n","n","n","n","n","n","n","Sq","n","Sq","Op","Tr","n","n","n","n","n","n","Tr","Sq","n","n","n","n","Tr","n","n","n","n","bottom",0.301,"west",-0.43,"east",-0.32,"west",-0.22,"top",-0.14,"east",0.993,"bottom",-0.55,"west",-0.11
"actor",10,2,10,11,2,10,11,7,7,7,"n","Co","n","n","Co","n","n","Se","n","n","n","Co","n","n","n","n","n","n","n","Co","n","Se","Se","n","n","n","Co","n","Sq","Co","n","n","n","n","n","n","Se","Se","n","Sq","Sq","Co","Co","Sq","Sq","top",-0.08,"east",-0.42,"bottom",-0.45,"top",-0.04,"top",-0.32,"west",-0.25,"west",-0.29,"top",-0.29
"actor",4,11,3,4,1,7,9,8,5,5,"n","n","Co","Sq","Sq","n","n","n","Sq","Tr","n","Se","Tr","n","n","Op","n","n","n","n","Op","n","Se","n","Sq","Sq","n","n","n","Sq","Op","n","n","n","Op","n","n","n","Co","Se","Tr","n","Se","n","n","bottom",-0.23,"east",-0.52,"east",-0.15,"west",-0.21,"top",0.694,"west",-0.42,"west",-0.26,"west",-0.18
"actor",10,2,11,12,12,9,8,11,7,7,"Sq","Co","n","n","Se","Sq","n","n","Sq","Sq","n","Se","n","Op","n","n","Op","n","n","n","n","n","n","Sq","Co","n","n","n","n","n","Sq","Tr","n","n","Tr","n","n","n","n","n","Co","Co","Tr","n","n","top",-0.29,"east",-0.37,"east",-0.03,"top",-0.37,"west",-0.38,"east",-0.57,"west",-0.29,"west",-0.43
"actor",3,5,3,4,2,11,3,1,1,1,"Se","n","n","Se","n","n","n","n","n","n","n","Tr","n","Sq","n","n","n","Co","n","n","n","Sq","n","n","n","n","n","Sq","n","n","n","n","n","Co","n","Tr","Se","n","n","Se","n","n","n","n","Sq","bottom",0.806,"west",-0.06,"east",-0.31,"top",-0.37,"bottom",-0.27,"east",-0.06,"east",-0.20,"bottom",-0.20
