# 新版 http://cura.free.fr/gauq/902gdD9a.html
# 舊版 http://cura.free.fr/gauq/21gdD9a.txt
# Murderer 殺人犯

# NUM	SEX     DAY	MON	YEA	H	MN	SEC	TZ      LAT	LON     COD

136	M	19	4	1868	21	50	40	0	48N50	2E20	75
137	M	2	5	1868	21	55	16	0	49N 1	1E11	27
138	F	13	8	1868	16	17	40	0	50N39	3E 5	59
139	F	24	10	1868	6	40	40	0	45N46	4E50	69
140	M	4	11	1868	1	50	40	0	48N50	2E20	75
141	F	25	12	1868	5	58	40	0	46N35	0E20	86
142	M	9	2	1869	6	50	40	0	48N50	2E20	75
143	M	13	2	1869	2	43	40	0	48N18	4E 5	10
144	F	28	2	1869	1	50	48	0	49N54	2E18	80
145	M	28	3	1869	23	50	40	0	48N50	2E20	75
146	F	6	4	1869	12	50	40	0	48N50	2E20	75
147	M	12	4	1869	5	50	40	0	48N50	2E20	75
148	M	9	5	1869	9	47	40	0	50N39	3E 5	59
149	M	27	5	1869	0	18	56	0	50N18	2E46	62
150	F	27	5	1869	11	45	32	0	49N34	3E37	02
151	M	9	6	1869	10	20	40	0	48N50	2E20	75
152	M	10	6	1869	22	52	32	0	46N17	1E52	23
153	M	30	6	1869	6	29	0	0	48N35	7E45	67
154	F	23	7	1869	8	40	40	0	46N18	4E50	71
155	M	16	8	1869	7	35	16	0	49N 7	6E11	57
156	M	7	9	1869	2	50	40	0	48N50	2E20	75
157	F	22	9	1869	22	57	28	0	44N12	0E38	47
158	F	17	10	1869	15	54	0	0	48N27	1E30	28
159	M	5	1	1870	21	17	40	0	50N39	3E 5	59
160	M	20	1	1870	15	39	52	0	47N19	5E 2	21
161	M	12	2	1870	1	37	8	0	45N11	5E43	38
162	M	1	3	1870	22	50	40	0	48N50	2E20	75
163	M	25	3	1870	5	50	40	0	48N50	2E20	75
164	M	9	4	1870	21	1	48	0	46N19	0W27	79
165	M	8	5	1870	20	3	0	0	48N 4	0W45	53
166	M	14	5	1870	6	59	12	0	48N 1	0E12	72
167	F	14	5	1870	17	50	40	0	48N50	2E20	75
168	M	18	6	1870	2	47	40	0	50N39	3E 5	59
169	F	20	6	1870	1	50	40	0	48N50	2E20	75
170	M	8	7	1870	20	54	40	0	47N35	1E20	41
171	F	26	9	1870	11	45	40	0	47N48	3E35	89
172	F	8	10	1870	0	50	40	0	48N50	2E20	75
173	M	27	1	1871	18	47	24	0	46N59	3E 9	58
174	M	22	3	1871	7	45	40	0	47N48	3E35	89
175	M	31	7	1871	3	50	40	0	48N50	2E20	75
176	M	11	8	1871	0	50	40	0	48N50	2E20	75
177	M	26	2	1872	13	50	40	0	48N50	2E20	75
178	M	24	3	1872	21	53	16	0	46N49	1E41	36
179	M	28	3	1872	12	51	28	0	48N50	2E 8	78
180	M	2	5	1872	9	2	32	0	47N38	6E52	90
181	M	13	5	1872	4	59	40	0	43N14	0E 5	65
182	M	27	6	1872	20	50	40	0	48N50	2E20	75
183	M	29	8	1872	19	29	20	0	45N39	0E10	16
184	M	20	10	1872	18	40	40	0	45N46	4E50	69
185	M	18	11	1872	14	55	40	0	49N26	1E 5	76
186	M	30	11	1872	2	50	40	0	48N50	2E20	75
187	M	26	12	1872	22	45	40	0	47N48	3E35	89
188	F	11	1	1873	4	49	20	0	48N33	2E40	77
189	M	12	1	1873	4	20	40	0	48N50	2E20	75
190	M	21	1	1873	7	50	40	0	48N50	2E20	75
191	M	3	3	1873	19	50	40	0	48N50	2E20	75
192	M	22	4	1873	12	54	16	0	44N27	1E26	46
193	F	28	5	1873	12	51	40	0	49N26	2E 5	60
194	M	25	7	1873	17	50	40	0	48N50	2E20	75
195	M	1	10	1873	0	4	20	0	48N33	2E40	77
196	M	29	11	1873	17	50	40	0	48N50	2E20	75
197	M	5	1	1874	9	1	28	0	43N18	0W22	64
198	F	15	1	1874	20	47	40	0	50N39	3E 5	59
199	M	25	2	1874	19	50	40	0	48N50	2E20	75
200	M	8	4	1874	1	50	40	0	48N50	2E20	75
201	M	1	5	1874	4	42	32	0	48N57	4E22	51
202	M	19	5	1874	1	49	20	0	48N33	2E40	77
203	M	30	5	1874	17	50	40	0	48N50	2E20	75
204	F	10	8	1874	7	50	40	0	48N50	2E20	75
205	F	7	10	1874	11	11	0	0	48N31	2W45	22
206	M	20	2	1875	20	53	40	0	42N58	1E35	09
207	M	24	2	1875	5	50	40	0	48N50	2E20	75
208	M	4	3	1875	2	29	0	-1	48N35	7E45	67
209	M	28	4	1875	1	50	40	0	48N50	2E20	75
210	M	9	8	1875	3	54	0	0	48N27	1E30	28
211	M	26	8	1875	7	37	8	0	45N11	5E43	38
212	M	17	9	1875	5	47	24	0	46N59	3E 9	58
213	M	6	10	1875	1	50	40	0	48N50	2E20	75
214	M	19	12	1875	1	34	8	0	48N10	6E28	88
215	M	2	3	1876	0	57	28	0	44N12	0E38	47
216	M	4	4	1876	5	50	40	0	48N50	2E20	75
218	M	15	8	1876	2	52	32	0	46N17	1E52	23
219	M	14	10	1876	20	35	52	0	47N15	6E 2	25
220	M	13	11	1876	13	50	40	0	48N50	2E20	75
221	M	29	11	1876	17	57	28	0	44N12	0E38	47
222	M	8	2	1877	4	51	40	0	49N26	2E 5	60
223	M	24	2	1877	1	50	40	0	48N50	2E20	75
224	M	25	2	1877	2	57	12	0	47N24	0E42	37
225	M	27	2	1877	0	51	28	0	48N50	2E 8	78
226	M	2	6	1877	19	41	4	0	49N46	4E44	08
227	M	27	6	1877	10	50	40	0	48N50	2E20	75
228	M	29	8	1877	21	59	40	0	48N26	0E 5	61
229	M	31	8	1877	1	39	52	0	47N19	5E 2	21
230	M	25	9	1877	20	55	0	0	45N50	1E15	87
231	M	21	11	1877	13	49	44	0	44N21	2E34	12
232	M	7	12	1877	10	42	28	0	45N26	4E23	42
233	M	21	12	1877	23	54	40	0	46N 9	1W10	17
234	M	23	1	1878	20	50	40	0	48N50	2E20	75
235	M	14	2	1878	1	42	32	0	48N57	4E22	51
236	M	19	2	1878	6	50	40	0	48N50	2E20	75
237	M	27	2	1878	11	49	20	0	48N33	2E40	77
238	F	9	4	1878	0	51	28	0	48N50	2E 8	78
239	M	26	4	1878	1	47	40	0	50N39	3E 5	59
240	M	1	5	1878	14	46	24	0	48N 0	4W 6	29
241	M	11	5	1878	19	54	0	0	48N27	1E30	28
242	M	16	10	1878	5	50	40	0	48N50	2E20	75
243	M	23	12	1878	3	27	28	0	44N12	0E38	47
244	M	8	3	1879	18	50	40	0	48N50	2E20	75
245	F	17	3	1879	18	51	28	0	48N50	2E 8	78
246	M	23	5	1879	3	45	40	0	47N48	3E35	89
247	M	14	6	1879	22	38	32	0	43N18	5E22	13
248	M	17	7	1879	2	45	40	0	47N48	3E35	89
249	M	22	7	1879	3	50	40	0	48N50	2E20	75
250	M	4	8	1879	10	51	28	0	48N50	2E 8	78
251	M	11	8	1879	20	36	20	0	45N34	5E55	73
252	M	1	9	1879	5	50	40	0	48N50	2E20	75
253	M	30	11	1879	10	50	40	0	48N50	2E20	75
254	M	8	12	1879	3	16	24	0	48N 0	4W 6	29
255	M	21	12	1879	1	49	20	0	48N33	2E40	77
256	M	22	12	1879	0	45	32	0	49N34	3E37	02
257	M	21	2	1880	5	55	40	0	49N26	1E 5	76
258	M	4	3	1880	3	50	40	0	48N50	2E20	75
259	F	17	3	1880	15	40	40	0	45N46	4E50	69
260	M	12	5	1880	9	50	40	0	48N50	2E20	75
261	M	26	10	1880	7	50	40	0	48N50	2E20	75
262	M	22	12	1880	2	4	40	0	46N 9	1W10	17
263	M	2	1	1881	11	47	24	0	46N59	3E 9	58
264	M	22	1	1881	9	51	40	0	48N 7	1W40	35
265	M	6	2	1881	17	47	24	0	46N59	3E 9	58
266	M	8	2	1881	16	50	40	0	48N50	2E20	75
267	M	25	3	1881	22	49	20	0	48N33	2E40	77
268	M	26	9	1881	18	50	40	0	48N50	2E20	75
269	M	15	11	1881	3	50	48	0	49N54	2E18	80
270	M	24	12	1881	7	50	40	0	48N50	2E20	75
271	M	7	1	1882	8	50	40	0	48N50	2E20	75
272	M	18	1	1882	2	50	40	0	48N50	2E20	75
