# http://cura.free.fr/gauq/902gdE2b.html
# 6918 New Birth Data (PARIS 13). Series E, volume 2b
# Children born in the years 1923 to 1929
# Series E: Planetary Heredity. A Reappraisal on 50,000 subjects (Volume 2b)
# by Michel et Françoise GAUQUELIN
# [3rd CURA's edition, revised by Patrice Guinard : February 2009]
# La Pitié Hospital , 硝石庫慈善醫院

# Notice

# NUM : Number (from 1 to 6918)
# SEX : M = mother ; F = father ; D = daughter ; S = son
# PL : Place of Birth for children (HOS = La Pitié Hospital ; MAT = private Maternity ; H = Home)
# DAY : Day of birth
# MON : Month of birth
# YEA : Year of birth
# H : Hour of birth ; Birthtime is converted to standard time, either for zone 0 (= GMT) or -1 (= CET)
# MN : Minutes
# SEC : Seconds
# Ci : Ci code (see the Introduction), sometimes missing
# TZ : Time Zone at the place of birth and date of birth (0 or -1)
# LAT : Latitude of Birth place
# LON : Longitude of Birth place
# COD : Abbreviated Code of Birth place indicating the French "Département"
# (The Birth place is not mentioned)

# 0    1   2       3   4   5  6  7   8   9  10       11      12  13
#NUM	SEX	PL      DAY	MON	YEA	H	MN	SEC	Ci	TZ      LAT     LON	COD

1892	F		02	03	1900	10	50	40	08	0	48N50	2E20	75
1893	M		02	03	1902	05	50	40	02	0	48N50	2E20	75
1894	D	MAT	14	06	1923	11	0	0	12	0	48N50	2E20	75
1895	F		04	03	1900	10	20	40	02	0	48N50	2E20	75
1896	M		02	08	1898	14	50	40	08	0	48N50	2E20	75
1897	D	MAT	20	01	1926	19	50	0	03	0	48N50	2E20	75
1898	F		12	03	1900	14	50	40	07	0	48N50	2E20	75
1899	M		10	07	1902	22	50	40	05	0	48N50	2E20	75
1900	D	H	26	01	1927	16	45	0	11	0	48N50	2E20	75
1901	F		15	03	1900	01	50	40	05	0	48N50	2E20	75
1902	M		20	01	1903	17	50	40	04	0	48N50	2E20	75
1903	S	H	03	10	1924	22	30	0	01	0	48N50	2E20	75
1904	F		22	03	1900	01	50	40	07	0	48N50	2E20	75
1905	M		21	08	1899	20	50	40	11	0	48N50	2E20	75
1906	D	H	14	05	1923	06	0	0	04	0	48N50	2E20	75
1907	F		22	03	1900	17	50	40	07	0	48N50	2E20	75
1908	M		20	02	1901	06	50	40	09	0	48N50	2E20	75
1909	D	H	14	08	1923	02	05	0	07	0	48N50	2E20	75
1910	S	H	11	04	1929	23	30	0	07	0	48N50	2E20	75
1911	F		23	03	1900	22	50	40	06	0	48N50	2E20	75
1912	M		10	08	1899	07	20	40	05	0	48N50	2E20	75
1913	S	HOS	18	08	1924	04	30	0	12	0	48N50	2E20	75
1914	S	HOS	13	09	1929	16	0	0	11	0	48N50	2E20	75
1915	F		29	03	1900	06	50	40	06	0	48N50	2E20	75
1916	M		17	07	1901	10	50	40	11	0	48N50	2E20	75
1917	S	H	05	11	1925	10	0	0	0	0	48N50	2E20	75
1918	F		03	04	1900	16	20	40	01	0	48N50	2E20	75
1919	M		29	11	1903	16	50	40	06	0	48N50	2E20	75
1920	D	H	16	05	1926	22	30	0	03	0	48N50	2E20	75
1921	D	H	23	10	1927	03	05	0	19	0	48N50	2E20	75
1922	F		09	04	1900	06	50	40	08	0	48N50	2E20	75
1923	M		25	07	1899	19	50	40	10	0	48N50	2E20	75
1924	S	HOS	21	03	1924	19	35	0	10	0	48N50	2E20	75
1925	S	HOS	04	08	1925	14	0	0	09	0	48N50	2E20	75
1926	F		20	04	1900	0	50	40	03	0	48N50	2E20	75
1927	M		28	03	1900	07	20	40	01	0	48N50	2E20	75
1928	D	H	19	01	1929	19	25	0	0	0	48N50	2E20	75
1929	F		30	04	1900	01	50	40	09	0	48N50	2E20	75
1930	M		01	02	1903	23	50	40	01	0	48N50	2E20	75
1931	S	H	02	08	1923	23	10	0	11	0	48N50	2E20	75
1932	F		30	04	1900	09	20	40	09	0	48N50	2E20	75
1933	M		07	06	1895	07	50	40	08	0	48N50	2E20	75
1934	S	H	02	10	1929	20	05	0	03	0	48N50	2E20	75
1935	F		04	05	1900	12	50	40	05	0	48N50	2E20	75
1936	M		07	03	1906	20	50	40	12	0	48N50	2E20	75
1937	D	MAT	16	11	1923	07	0	0	03	0	48N50	2E20	75
1938	F		11	05	1900	14	50	40	02	0	48N50	2E20	75
1939	M		16	01	1905	09	50	40	02	0	48N50	2E20	75
1940	S	H	01	03	1928	03	10	0	01	0	48N50	2E20	75
1941	F		14	05	1900	13	50	40	03	0	48N50	2E20	75
1942	M		03	12	1900	18	50	40	02	0	48N50	2E20	75
1943	D	H	03	02	1925	23	30	0	0	0	48N50	2E20	75
1944	F		18	05	1900	09	50	40	07	0	48N50	2E20	75
1945	M		25	03	1901	08	50	40	08	0	48N50	2E20	75
1946	S	HOS	23	05	1927	08	50	0	03	0	48N50	2E20	75
1947	F		02	06	1900	06	50	40	06	0	48N50	2E20	75
1948	M		24	04	1905	02	20	40	0	0	48N50	2E20	75
1949	D	HOS	30	03	1928	17	0	0	04	0	48N50	2E20	75
1950	F		02	06	1900	10	50	40	06	0	48N50	2E20	75
1951	M		21	09	1902	0	50	40	05	0	48N50	2E20	75
1952	S	MAT	01	06	1924	22	30	0	02	0	48N50	2E20	75
1953	S	MAT	17	03	1928	21	0	0	06	0	48N50	2E20	75
1954	F		07	06	1900	01	50	40	02	0	48N50	2E20	75
1955	M		21	03	1904	08	50	40	01	0	48N50	2E20	75
1956	D	MAT	07	12	1925	20	15	0	09	0	48N50	2E20	75
1957	S	MAT	15	01	1929	23	40	0	05	0	48N50	2E20	75
1958	F		14	06	1900	03	50	40	02	0	48N50	2E20	75
1959	M		25	06	1898	06	50	40	09	0	48N50	2E20	75
1960	S	H	09	04	1925	16	20	0	10	0	48N50	2E20	75
1961	F		16	06	1900	15	50	40	01	0	48N50	2E20	75
1962	M		28	04	1893	06	50	40	10	0	48N50	2E20	75
1963	D	H	13	06	1923	13	0	0	07	0	48N50	2E20	75
1964	D	H	07	09	1929	20	15	0	16	0	48N50	2E20	75
1965	F		17	06	1900	09	50	40	02	0	48N50	2E20	75
1966	M		11	03	1899	02	50	40	14	0	48N50	2E20	75
1967	D	H	10	04	1925	15	30	0	11	0	48N50	2E20	75
1968	F		01	07	1900	11	50	40	01	0	48N50	2E20	75
1969	M		21	06	1901	01	50	40	11	0	48N50	2E20	75
1970	D	H	20	09	1925	09	10	0	02	0	48N50	2E20	75
1971	F		14	07	1900	11	20	40	02	0	48N50	2E20	75
1972	M		09	02	1901	04	50	40	02	0	48N50	2E20	75
1973	D	H	18	02	1924	12	0	0	0	0	48N50	2E20	75
1974	D	H	04	03	1925	07	0	0	04	0	48N50	2E20	75
1975	F		17	07	1900	22	50	40	04	0	48N50	2E20	75
1976	M		28	03	1904	20	50	40	03	0	48N50	2E20	75
1977	D	HOS	15	03	1923	10	30	0	10	0	48N50	2E20	75
1978	F		20	07	1900	02	50	40	08	0	48N50	2E20	75
1979	M		01	11	1902	08	50	40	05	0	48N50	2E20	75
1980	D	H	31	01	1926	11	0	0	05	0	48N50	2E20	75
1981	F		24	07	1900	10	05	40	08	0	48N50	2E20	75
1982	M		03	02	1907	05	20	40	03	0	48N50	2E20	75
1983	D	H	10	01	1926	12	0	0	04	0	48N50	2E20	75
1984	F		29	07	1900	08	50	40	03	0	48N50	2E20	75
1985	M		25	01	1902	01	50	40	02	0	48N50	2E20	75
1986	D	H	28	07	1923	09	30	0	03	0	48N50	2E20	75
1987	F		08	08	1900	09	50	40	07	0	48N50	2E20	75
1988	M		12	09	1903	16	50	40	10	0	48N50	2E20	75
1989	S	H	01	05	1927	11	0	0	04	0	48N50	2E20	75
1990	F		09	08	1900	09	50	40	02	0	48N50	2E20	75
1991	M		02	09	1901	13	50	40	03	0	48N50	2E20	75
1992	D	MAT	30	10	1924	22	45	0	0	0	48N50	2E20	75
1993	S	HOS	15	06	1926	05	30	0	07	0	48N50	2E20	75
1994	F		10	08	1900	01	50	40	0	0	48N50	2E20	75
1995	M		19	06	1901	19	50	40	06	0	48N50	2E20	75
1996	D	H	29	01	1929	05	30	0	07	0	48N50	2E20	75
1997	F		10	08	1900	09	50	40	0	0	48N50	2E20	75
1998	M		12	09	1898	05	20	40	05	0	48N50	2E20	75
1999	S	MAT	09	03	1926	13	0	0	18	0	48N50	2E20	75
2000	F		30	08	1900	12	50	40	01	0	48N50	2E20	75
2001	M		15	05	1901	07	50	40	05	0	48N50	2E20	75
2002	S	HOS	13	08	1924	14	45	0	02	0	48N50	2E20	75
2003	F		04	09	1900	17	50	40	05	0	48N50	2E20	75
2004	M		28	01	1904	05	50	40	17	0	48N50	2E20	75
2005	S	HOS	16	07	1925	21	0	0	01	0	48N50	2E20	75
2006	F		09	09	1900	0	50	40	05	0	48N50	2E20	75
2007	M		02	09	1902	0	50	40	08	0	48N50	2E20	75
2008	S	HOS	17	07	1925	14	0	0	0	0	48N50	2E20	75
2009	F		20	09	1900	06	20	40	02	0	48N50	2E20	75
2010	M		26	04	1906	22	50	40	03	0	48N50	2E20	75
2011	S	HOS	30	05	1926	10	0	0	02	0	48N50	2E20	75
2012	F		29	09	1900	08	50	40	05	0	48N50	2E20	75
2013	M		06	09	1898	10	50	40	0	0	48N50	2E20	75
2014	S	H	30	03	1929	10	30	0	02	0	48N50	2E20	75
2015	F		08	10	1900	13	50	40	04	0	48N50	2E20	75
2016	M		05	01	1906	10	50	40	03	0	48N50	2E20	75
2017	S	H	15	05	1924	15	30	0	01	0	48N50	2E20	75
2018	F		11	10	1900	02	50	40	02	0	48N50	2E20	75
2019	M		26	09	1900	03	50	40	02	0	48N50	2E20	75
2020	D	H	04	02	1925	23	0	0	0	0	48N50	2E20	75
2021	F		11	10	1900	18	50	40	02	0	48N50	2E20	75
2022	M		18	09	1904	06	50	40	02	0	48N50	2E20	75
2023	D	HOS	23	06	1925	03	35	0	13	0	48N50	2E20	75
2024	F		12	10	1900	0	20	40	01	0	48N50	2E20	75
2025	M		20	02	1901	08	50	40	09	0	48N50	2E20	75
2026	D	H	03	10	1923	22	0	0	0	0	48N50	2E20	75
2027	F		16	10	1900	15	50	40	04	0	48N50	2E20	75
2028	M		29	12	1897	0	50	40	11	0	48N50	2E20	75
2029	S	HOS	03	09	1923	0	35	0	07	0	48N50	2E20	75
2030	D	MAT	14	07	1925	05	0	0	07	0	48N50	2E20	75
2031	F		23	10	1900	04	20	40	03	0	48N50	2E20	75
2032	M		30	12	1903	09	20	40	17	0	48N50	2E20	75
2033	S	HOS	09	11	1923	13	20	0	01	0	48N50	2E20	75
2034	F		19	11	1900	03	50	40	04	0	48N50	2E20	75
2035	M		16	10	1906	01	50	40	05	0	48N50	2E20	75
2036	D	MAT	04	04	1925	16	0	0	01	0	48N50	2E20	75
2037	D	H	07	10	1927	01	0	0	15	0	48N50	2E20	75
2038	F		21	11	1900	0	20	40	07	0	48N50	2E20	75
2039	M		12	06	1903	03	50	40	02	0	48N50	2E20	75
2040	D	HOS	14	02	1928	16	45	0	08	0	48N50	2E20	75
2041	F		26	11	1900	14	50	40	02	0	48N50	2E20	75
2042	M		20	02	1900	10	50	40	04	0	48N50	2E20	75
2043	S	HOS	01	05	1927	06	50	0	04	0	48N50	2E20	75
2044	F		28	11	1900	01	50	40	02	0	48N50	2E20	75
2045	M		17	06	1909	14	20	40	06	0	48N50	2E20	75
2046	S	HOS	15	07	1929	07	10	0	16	0	48N50	2E20	75
2047	F		17	12	1900	14	50	40	02	0	48N50	2E20	75
2048	M		26	10	1902	10	50	40	04	0	48N50	2E20	75
2049	D	MAT	10	09	1927	21	25	0	16	0	48N50	2E20	75
2050	F		23	12	1900	02	50	40	01	0	48N50	2E20	75
2051	M		27	10	1899	21	50	40	08	0	48N50	2E20	75
2052	S	MAT	20	04	1925	09	10	0	11	0	48N50	2E20	75
2053	S	HOS	26	09	1927	23	40	0	08	0	48N50	2E20	75
2054	F		02	01	1901	17	50	40	06	0	48N50	2E20	75
2055	M		27	09	1900	15	50	40	05	0	48N50	2E20	75
2056	S	HOS	13	01	1928	23	45	0	01	0	48N50	2E20	75
2057	F		03	01	1901	22	50	40	02	0	48N50	2E20	75
2058	M		02	03	1899	17	50	40	05	0	48N50	2E20	75
2059	D	HOS	14	09	1923	22	0	0	07	0	48N50	2E20	75
2060	D	HOS	10	03	1925	07	30	0	10	0	48N50	2E20	75
2061	S	MAT	07	07	1926	02	0	0	10	0	48N50	2E20	75
2062	D	HOS	18	01	1929	12	50	0	0	0	48N50	2E20	75
2063	F		05	01	1901	07	50	40	11	0	48N50	2E20	75
2064	M		23	10	1904	19	50	40	05	0	48N50	2E20	75
2065	D	H	21	02	1925	16	10	0	0	0	48N50	2E20	75
2066	S	H	25	06	1926	15	0	0	0	0	48N50	2E20	75
2067	F		07	01	1901	07	50	40	06	0	48N50	2E20	75
2068	M		12	01	1908	17	50	40	07	0	48N50	2E20	75
2069	S	MAT	05	09	1927	02	45	0	09	0	48N50	2E20	75
2070	F		13	01	1901	10	35	40	01	0	48N50	2E20	75
2071	M		12	08	1903	09	50	40	10	0	48N50	2E20	75
2072	S	MAT	11	01	1926	20	0	0	07	0	48N50	2E20	75
2073	F		14	01	1901	14	20	40	04	0	48N50	2E20	75
2074	M		26	07	1901	05	35	40	04	0	48N50	2E20	75
2075	D	MAT	06	01	1925	14	20	0	0	0	48N50	2E20	75
2076	F		28	01	1901	01	50	40	04	0	48N50	2E20	75
2077	M		27	06	1903	20	50	40	02	0	48N50	2E20	75
2078	S	MAT	29	08	1929	05	0	0	02	0	48N50	2E20	75
2079	F		13	02	1901	23	20	40	07	0	48N50	2E20	75
2080	M		27	10	1902	05	50	40	10	0	48N50	2E20	75
2081	S	H	13	11	1925	23	45	0	09	0	48N50	2E20	75
2082	F		20	02	1901	04	50	40	09	0	48N50	2E20	75
2083	M		10	03	1900	05	50	40	08	0	48N50	2E20	75
2084	S	H	30	01	1923	02	0	0	09	0	48N50	2E20	75
2085	F		26	02	1901	05	50	40	01	0	48N50	2E20	75
2086	M		27	07	1903	01	50	40	10	0	48N50	2E20	75
2087	D	HOS	21	08	1928	12	30	0	01	0	48N50	2E20	75
2088	F		26	02	1901	05	50	40	01	0	48N50	2E20	75
2089	M		06	02	1902	11	50	40	04	0	48N50	2E20	75
2090	S	H	01	12	1929	03	0	0	01	0	48N50	2E20	75
2091	F		27	02	1901	11	50	40	0	0	48N50	2E20	75
2092	M		22	06	1903	14	05	40	08	0	48N50	2E20	75
2093	D	H	01	02	1925	15	0	0	07	0	48N50	2E20	75
2094	F		06	03	1901	06	50	40	04	0	48N50	2E20	75
2095	M		03	02	1903	13	50	40	01	0	48N50	2E20	75
2096	S	H	08	02	1926	18	30	0	0	0	48N50	2E20	75
2097	S	H	05	12	1927	01	30	0	09	0	48N50	2E20	75
2098	F		06	03	1901	21	50	40	04	0	48N50	2E20	75
2099	M		03	01	1904	08	50	40	09	0	48N50	2E20	75
2100	S	H	31	03	1928	19	0	0	01	0	48N50	2E20	75
2101	F		10	03	1901	0	50	40	01	0	48N50	2E20	75
2102	M		20	03	1902	0	50	40	01	0	48N50	2E20	75
2103	S	MAT	03	05	1924	11	0	0	02	0	48N50	2E20	75
2104	S	HOS	11	06	1925	01	50	0	05	0	48N50	2E20	75
2105	S	HOS	23	02	1927	14	15	0	0	0	48N50	2E20	75
2106	F		13	03	1901	21	50	40	08	0	48N50	2E20	75
2107	M		15	07	1904	10	50	40	07	0	48N50	2E20	75
2108	D	MAT	18	06	1925	0	30	0	06	0	48N50	2E20	75
2109	F		20	03	1901	04	50	40	05	0	48N50	2E20	75
2110	M		01	09	1909	19	50	40	06	0	48N50	2E20	75
2111	D	HOS	02	05	1928	17	0	0	0	0	48N50	2E20	75
2112	F		22	03	1901	01	50	40	02	0	48N50	2E20	75
2113	M		25	06	1901	01	05	40	0	0	48N50	2E20	75
2114	D	MAT	17	05	1928	07	20	0	09	0	48N50	2E20	75
2115	F		05	04	1901	22	50	40	02	0	48N50	2E20	75
2116	M		09	08	1907	18	20	40	08	0	48N50	2E20	75
2117	D	H	12	05	1929	05	45	0	09	0	48N50	2E20	75
2118	F		21	04	1901	0	50	40	01	0	48N50	2E20	75
2119	M		24	11	1888	13	50	40	0	0	48N50	2E20	75
2120	D	H	30	06	1924	22	0	0	07	0	48N50	2E20	75
2121	F		24	04	1901	02	50	40	05	0	48N50	2E20	75
2122	M		02	06	1908	05	50	40	04	0	48N50	2E20	75
2123	S	HOS	01	05	1925	20	10	0	01	0	48N50	2E20	75
2124	F		21	05	1901	13	50	40	02	0	48N50	2E20	75
2125	M		18	02	1904	0	50	40	01	0	48N50	2E20	75
2126	D	MAT	23	05	1924	08	0	0	17	0	48N50	2E20	75
2127	F		04	06	1901	05	20	40	02	0	48N50	2E20	75
2128	M		08	11	1904	15	50	40	01	0	48N50	2E20	75
2129	S	HOS	30	05	1926	21	40	0	02	0	48N50	2E20	75
2130	F		16	06	1901	07	50	40	06	0	48N50	2E20	75
2131	M		04	08	1906	06	20	40	02	0	48N50	2E20	75
2132	D	H	03	04	1928	10	45	0	09	0	48N50	2E20	75
2133	F		26	06	1901	03	50	40	02	0	48N50	2E20	75
2134	M		03	03	1905	12	50	40	10	0	48N50	2E20	75
2135	S	H	08	07	1925	05	0	0	02	0	48N50	2E20	75
2136	F		29	06	1901	13	50	40	06	0	48N50	2E20	75
2137	M		24	04	1904	15	50	40	04	0	48N50	2E20	75
2138	D	MAT	10	04	1927	22	0	0	08	0	48N50	2E20	75
2139	F		30	06	1901	16	20	40	07	0	48N50	2E20	75
2140	M		19	11	1907	21	50	40	01	0	48N50	2E20	75
2141	S	H	02	09	1925	20	0	0	10	0	48N50	2E20	75
2142	F		07	07	1901	11	20	40	05	0	48N50	2E20	75
2143	M		25	01	1911	02	50	40	14	0	48N50	2E20	75
2144	D	HOS	09	12	1927	03	15	0	07	0	48N50	2E20	75
2145	F		12	07	1901	02	50	40	13	0	48N50	2E20	75
2146	M		04	03	1906	08	20	40	15	0	48N50	2E20	75
2147	D	H	15	12	1926	09	0	0	09	0	48N50	2E20	75
2148	F		13	07	1901	10	50	40	05	0	48N50	2E20	75
2149	M		21	12	1903	0	50	40	08	0	48N50	2E20	75
2150	D	H	16	06	1928	15	45	0	03	0	48N50	2E20	75
2151	F		15	07	1901	21	50	40	05	0	48N50	2E20	75
2152	M		18	03	1905	20	50	40	02	0	48N50	2E20	75
2153	D	H	01	04	1925	14	0	0	07	0	48N50	2E20	75
2154	F		21	07	1901	06	20	40	01	0	48N50	2E20	75
2155	M		20	07	1898	09	50	40	13	0	48N50	2E20	75
2156	S	H	22	10	1924	04	0	0	04	0	48N50	2E20	75
2157	F		31	07	1901	21	50	40	05	0	48N50	2E20	75
2158	M		12	12	1904	01	50	40	01	0	48N50	2E20	75
2159	S	HOS	11	06	1926	11	30	0	03	0	48N50	2E20	75
2160	F		02	08	1901	22	50	40	04	0	48N50	2E20	75
2161	M		06	12	1904	16	50	40	05	0	48N50	2E20	75
2162	S	H	05	03	1926	19	0	0	20	0	48N50	2E20	75
2163	F		05	08	1901	04	50	40	05	0	48N50	2E20	75
2164	M		09	12	1900	04	50	40	02	0	48N50	2E20	75
2165	S	H	07	04	1923	11	0	0	03	0	48N50	2E20	75
2166	S	H	01	05	1928	07	30	0	01	0	48N50	2E20	75
2167	F		07	08	1901	09	50	40	06	0	48N50	2E20	75
2168	M		24	11	1907	04	10	40	04	0	48N50	2E20	75
2169	D	MAT	19	06	1926	19	25	0	02	0	48N50	2E20	75
2170	S	H	11	07	1928	14	20	0	09	0	48N50	2E20	75
2171	F		18	08	1901	17	20	40	02	0	48N50	2E20	75
2172	M		01	10	1905	17	50	40	07	0	48N50	2E20	75
2173	S	HOS	20	04	1925	08	15	0	11	0	48N50	2E20	75
2174	F		27	08	1901	05	50	40	05	0	48N50	2E20	75
2175	M		12	10	1901	05	50	40	04	0	48N50	2E20	75
2176	D	H	28	08	1929	17	50	0	01	0	48N50	2E20	75
2177	F		29	08	1901	12	50	40	04	0	48N50	2E20	75
2178	M		15	08	1904	17	50	40	05	0	48N50	2E20	75
2179	D	HOS	28	09	1923	20	15	0	12	0	48N50	2E20	75
2180	D	H	08	11	1924	20	0	0	0	0	48N50	2E20	75
2181	F		02	09	1901	09	50	40	03	0	48N50	2E20	75
2182	M		19	12	1904	22	50	40	06	0	48N50	2E20	75
2183	D	MAT	26	09	1923	13	10	0	17	0	48N50	2E20	75
2184	F		04	09	1901	09	50	40	03	0	48N50	2E20	75
2185	M		13	09	1900	08	50	40	04	0	48N50	2E20	75
2186	S	MAT	02	01	1923	16	30	0	02	0	48N50	2E20	75
2187	F		06	09	1901	09	20	40	01	0	48N50	2E20	75
2188	M		09	03	1903	13	20	40	06	0	48N50	2E20	75
2189	S	H	17	11	1925	08	0	0	01	0	48N50	2E20	75
2190	F		07	09	1901	15	50	40	01	0	48N50	2E20	75
2191	M		23	12	1900	07	50	40	01	0	48N50	2E20	75
2192	D	H	25	08	1928	21	0	0	05	0	48N50	2E20	75
2193	F		15	09	1901	03	50	40	01	0	48N50	2E20	75
2194	M		09	11	1900	22	50	40	01	0	48N50	2E20	75
2195	D	HOS	25	08	1925	17	55	0	07	0	48N50	2E20	75
2196	D	HOS	02	11	1927	22	30	0	0	0	48N50	2E20	75
2197	F		30	09	1901	19	50	40	05	0	48N50	2E20	75
2198	M		26	07	1903	17	50	40	12	0	48N50	2E20	75
2199	D	MAT	27	10	1925	17	0	0	09	0	48N50	2E20	75
2200	S	HOS	27	11	1926	14	30	0	01	0	48N50	2E20	75
2201	F		01	10	1901	20	50	40	04	0	48N50	2E20	75
2202	M		30	09	1902	03	50	40	06	0	48N50	2E20	75
2203	S	H	02	06	1927	15	0	0	10	0	48N50	2E20	75
2204	F		06	10	1901	0	50	40	03	0	48N50	2E20	75
2205	M		14	06	1902	09	50	40	05	0	48N50	2E20	75
2206	D	H	19	09	1924	03	50	0	05	0	48N50	2E20	75
2207	S	H	22	02	1929	02	20	0	11	0	48N50	2E20	75
2208	F		07	10	1901	06	20	40	06	0	48N50	2E20	75
2209	M		04	03	1897	22	50	40	11	0	48N50	2E20	75
2210	D	H	29	05	1928	11	0	0	17	0	48N50	2E20	75
2211	S	H	23	03	1927	06	0	0	01	0	48N50	2E20	75
2212	F		12	10	1901	0	05	40	04	0	48N50	2E20	75
2213	M		10	12	1907	10	20	40	09	0	48N50	2E20	75
2214	D	H	04	07	1924	01	45	0	01	0	48N50	2E20	75
2215	F		24	10	1901	08	50	40	01	0	48N50	2E20	75
2216	M		20	06	1903	20	50	40	06	0	48N50	2E20	75
2217	D	HOS	28	06	1926	02	55	0	05	0	48N50	2E20	75
2218	S	MAT	18	07	1927	22	30	0	02	0	48N50	2E20	75
2219	F		25	10	1901	17	50	40	10	0	48N50	2E20	75
2220	M		04	03	1901	16	50	40	05	0	48N50	2E20	75
2221	S	H	03	09	1928	05	45	0	15	0	48N50	2E20	75
2222	F		31	10	1901	09	50	40	01	0	48N50	2E20	75
2223	M		08	07	1899	0	05	40	08	0	48N50	2E20	75
2224	D	MAT	17	11	1928	09	0	0	13	0	48N50	2E20	75
2225	F		01	11	1901	06	35	40	02	0	48N50	2E20	75
2226	M		15	05	1905	06	50	40	01	0	48N50	2E20	75
2227	S	H	09	03	1925	12	0	0	15	0	48N50	2E20	75
2228	S	H	04	06	1926	11	0	0	01	0	48N50	2E20	75
2229	F		02	11	1901	14	50	40	04	0	48N50	2E20	75
2230	M		20	11	1896	09	50	40	05	0	48N50	2E20	75
2231	D	MAT	03	04	1926	07	0	0	04	0	48N50	2E20	75
2232	F		03	11	1901	02	50	40	05	0	48N50	2E20	75
2233	M		31	08	1902	02	50	40	05	0	48N50	2E20	75
2234	S	H	31	07	1923	13	0	0	01	0	48N50	2E20	75
2235	F		04	11	1901	18	50	40	11	0	48N50	2E20	75
2236	M		01	02	1903	20	50	40	0	0	48N50	2E20	75
2237	S	HOS	23	02	1923	08	15	0	01	0	48N50	2E20	75
2238	D	H	09	06	1926	09	0	0	10	0	48N50	2E20	75
2239	S	H	08	03	1928	18	0	0	01	0	48N50	2E20	75
2240	S	H	16	03	1929	17	0	0	14	0	48N50	2E20	75
2241	F		10	11	1901	22	50	40	03	0	48N50	2E20	75
2242	M		17	01	1902	14	50	40	07	0	48N50	2E20	75
2243	D	H	12	05	1926	19	0	0	10	0	48N50	2E20	75
2244	D	H	17	11	1927	10	45	0	02	0	48N50	2E20	75
2245	F		11	11	1901	03	50	40	09	0	48N50	2E20	75
2246	M		04	02	1904	01	50	40	07	0	48N50	2E20	75
2247	S	H	04	08	1926	10	30	0	05	0	48N50	2E20	75
2248	F		20	11	1901	20	50	40	05	0	48N50	2E20	75
2249	M		05	09	1907	15	50	40	09	0	48N50	2E20	75
2250	D	HOS	09	07	1928	04	40	0	12	0	48N50	2E20	75
2251	F		03	12	1901	0	20	40	04	0	48N50	2E20	75
2252	M		18	11	1905	06	50	40	06	0	48N50	2E20	75
2253	S	MAT	08	06	1929	06	30	0	08	0	48N50	2E20	75
2254	F		14	12	1901	13	50	40	01	0	48N50	2E20	75
2255	M		23	12	1905	09	50	40	0	0	48N50	2E20	75
2256	S	HOS	10	07	1925	03	20	0	10	0	48N50	2E20	75
2257	F		18	12	1901	08	50	40	01	0	48N50	2E20	75
2258	M		16	02	1903	12	50	40	02	0	48N50	2E20	75
2259	D	HOS	25	04	1929	06	05	0	04	0	48N50	2E20	75
2260	F		20	12	1901	10	50	40	01	0	48N50	2E20	75
2261	M		30	08	1906	07	50	40	03	0	48N50	2E20	75
2262	S	HOS	16	02	1929	18	05	0	10	0	48N50	2E20	75
2263	F		23	12	1901	19	50	40	02	0	48N50	2E20	75
2264	M		15	04	1902	04	50	40	01	0	48N50	2E20	75
2265	S	H	08	03	1927	13	0	0	07	0	48N50	2E20	75
2266	F		04	01	1902	08	50	40	05	0	48N50	2E20	75
2267	M		06	03	1901	03	50	40	04	0	48N50	2E20	75
2268	D	HOS	12	02	1927	23	10	0	10	0	48N50	2E20	75
2269	D	HOS	08	11	1928	04	50	0	0	0	48N50	2E20	75
2270	F		02	02	1902	08	50	40	03	0	48N50	2E20	75
2271	M		08	01	1900	18	05	40	01	0	48N50	2E20	75
2272	D	H	02	09	1923	06	15	0	04	0	48N50	2E20	75
2273	D	H	30	06	1925	18	15	0	08	0	48N50	2E20	75
2274	D	MAT	26	01	1927	23	15	0	11	0	48N50	2E20	75
2275	S	H	24	07	1928	02	25	0	07	0	48N50	2E20	75
2276	S	H	02	08	1929	18	10	0	12	0	48N50	2E20	75
2277	F		05	02	1902	17	20	40	04	0	48N50	2E20	75
2278	M		14	04	1901	18	50	40	08	0	48N50	2E20	75
2279	S	MAT	17	07	1925	17	0	0	0	0	48N50	2E20	75
2280	F		05	02	1902	20	50	40	04	0	48N50	2E20	75
2281	M		27	11	1904	06	50	40	07	0	48N50	2E20	75
2282	D	H	19	02	1927	19	30	0	07	0	48N50	2E20	75
2283	F		10	02	1902	01	50	40	05	0	48N50	2E20	75
2284	M		12	12	1908	05	50	40	04	0	48N50	2E20	75
2285	D	MAT	14	07	1927	18	0	0	02	0	48N50	2E20	75
2286	D	HOS	09	02	1929	09	45	0	13	0	48N50	2E20	75
2287	F		14	02	1902	04	50	40	05	0	48N50	2E20	75
2288	M		03	08	1906	21	50	40	05	0	48N50	2E20	75
2289	D	H	02	08	1925	03	30	0	02	0	48N50	2E20	75
2290	F		14	02	1902	09	50	40	05	0	48N50	2E20	75
2291	M		06	05	1909	07	50	40	02	0	48N50	2E20	75
2292	D	MAT	28	10	1929	23	0	0	03	0	48N50	2E20	75
2293	F		16	02	1902	04	05	40	07	0	48N50	2E20	75
2294	M		29	06	1900	17	50	40	07	0	48N50	2E20	75
2295	D	H	29	03	1926	18	30	0	10	0	48N50	2E20	75
