# http://cura.free.fr/gauq/902gdE2e.html
# 11370 New Birth Data (PARIS 15). Series E, volume 2e
# Children born in the years 1923 to 1929 and 1933 to 1935 (Unpublished Data)
# Series E: Planetary Heredity. A Reappraisal on 50,000 subjects (Volume 2e)
# by Michel et Françoise GAUQUELIN
# [3rd CURA's edition, revised by Patrice Guinard : February 2009]
# 沒有醫院資料 , 地點都在巴黎

# Notice , 8224沒有NUM ,手動補上

# NUM : Number : from 1 to 11371 (n. 8870 doesn't exist)
# SEX : M = mother ; F = father ; D = daughter ; S = son
# 沒有 PL (出生地點) !
# DAY : Day of birth
# MON : Month of birth
# YEA : Year of birth
# H : Hour of birth ; Birthtime is converted to standard time, either for zone 0 (= GMT) or -1 (= CET)
# MN : Minutes
# SEC : Seconds
# Ci : Ci code (see the Introduction), sometimes missing
# TZ : Time Zone at the place of birth and date of birth (0 or -1)
# LAT : Latitude of Birth place
# LON : Longitude of Birth place
# COD : Abbreviated Code of Birth place indicating the French "Département"
# (The Birth place is not mentioned)

# 0    1   2   3   4  5  6   7   8   9       10      11  12
# NUM	SEX	DAY	MON	YEA	H	MN	SEC	Ci	TZ      LAT     LON	COD

2211	M	17	11	1898	17	50	40	04	0	48N50	2E20	75
2212	S	17	02	1927	02	0	0	07	0	48N50	2E20	75
2213	F	06	11	1897	02	50	40	07	0	48N50	2E20	75
2214	M	07	01	1904	21	05	40	03	0	48N50	2E20	75
2215	D	28	11	1927	13	35	0	01	0	48N50	2E20	75
2216	F	06	11	1897	11	50	40	07	0	48N50	2E20	75
2217	M	22	09	1902	20	50	40	05	0	48N50	2E20	75
2218	S	08	03	1924	11	30	0	11	0	48N50	2E20	75
2219	F	07	11	1897	10	50	40	03	0	48N50	2E20	75
2220	M	23	08	1901	0	50	40	02	0	48N50	2E20	75
2221	D	13	11	1934	19	50	0	06	0	48N50	2E20	75
2222	F	09	11	1897	16	50	40	07	0	48N50	2E20	75
2223	M	07	07	1900	10	50	40	02	0	48N50	2E20	75
2224	S	26	04	1923	14	15	0	01	0	48N50	2E20	75
2225	F	12	11	1897	06	20	40	02	0	48N50	2E20	75
2226	M	14	09	1901	01	50	40	03	0	48N50	2E20	75
2227	D	18	03	1925	07	25	0	0	0	48N50	2E20	75
2228	F	12	11	1897	22	50	40	02	0	48N50	2E20	75
2229	M	20	03	1895	18	50	40	07	0	48N50	2E20	75
2230	S	13	07	1923	02	15	0	02	0	48N50	2E20	75
2231	F	16	11	1897	04	50	40	04	0	48N50	2E20	75
2232	M	27	02	1899	06	50	40	07	0	48N50	2E20	75
2233	D	30	09	1928	09	15	0	06	0	48N50	2E20	75
2234	F	23	11	1897	06	50	40	04	0	48N50	2E20	75
2235	M	25	11	1899	03	20	40	06	0	48N50	2E20	75
2236	S	10	08	1927	22	35	0	02	0	48N50	2E20	75
2237	F	26	11	1897	02	50	40	07	0	48N50	2E20	75
2238	M	27	10	1900	10	50	40	08	0	48N50	2E20	75
2239	D	30	09	1923	14	40	0	07	0	48N50	2E20	75
2240	F	01	12	1897	20	50	40	08	0	48N50	2E20	75
2241	M	11	02	1906	11	50	40	06	0	48N50	2E20	75
2242	D	29	06	1934	19	45	0	02	0	48N50	2E20	75
2243	F	05	12	1897	03	20	40	07	0	48N50	2E20	75
2244	M	12	01	1900	0	50	40	09	0	48N50	2E20	75
2245	S	24	10	1923	09	45	0	0	0	48N50	2E20	75
2246	F	09	12	1897	12	50	40	03	0	48N50	2E20	75
2247	M	01	01	1904	19	50	40	12	0	48N50	2E20	75
2248	D	17	07	1928	22	0	0	02	0	48N50	2E20	75
2249	F	10	12	1897	14	50	40	08	0	48N50	2E20	75
2250	M	27	12	1895	02	50	40	05	0	48N50	2E20	75
2251	D	11	03	1924	04	30	0	05	0	48N50	2E20	75
2252	F	14	12	1897	01	50	40	04	0	48N50	2E20	75
2253	M	28	03	1904	02	50	40	03	0	48N50	2E20	75
2254	D	18	01	1933	01	30	0	01	0	48N50	2E20	75
2255	F	22	12	1897	02	50	40	11	0	48N50	2E20	75
2256	M	25	08	1895	10	50	40	03	0	48N50	2E20	75
2257	D	23	04	1923	18	0	0	10	0	48N50	2E20	75
2258	F	26	12	1897	09	50	40	02	0	48N50	2E20	75
2259	M	19	01	1902	17	50	40	02	0	48N50	2E20	75
2260	D	02	11	1923	01	0	0	13	0	48N50	2E20	75
2261	F	27	12	1897	21	50	40	01	0	48N50	2E20	75
2262	M	19	03	1907	14	50	40	04	0	48N50	2E20	75
2263	D	01	05	1927	23	40	0	05	0	48N50	2E20	75
2264	F	08	01	1898	04	50	40	04	0	48N50	2E20	75
2265	M	25	11	1897	0	50	40	04	0	48N50	2E20	75
2266	D	23	05	1929	12	0	0	11	0	48N50	2E20	75
2267	F	11	01	1898	15	50	40	07	0	48N50	2E20	75
2268	M	23	10	1904	05	35	40	05	0	48N50	2E20	75
2269	S	15	01	1923	17	10	0	04	0	48N50	2E20	75
2270	F	12	01	1898	01	35	40	07	0	48N50	2E20	75
2271	M	22	10	1902	03	50	40	02	0	48N50	2E20	75
2272	S	18	07	1925	21	0	0	01	0	48N50	2E20	75
2273	F	13	01	1898	17	50	40	07	0	48N50	2E20	75
2274	M	22	12	1901	10	50	40	02	0	47N38	6E52	90
2275	S	13	05	1925	15	45	0	01	0	48N50	2E20	75
2276	F	19	01	1898	08	50	40	11	0	48N50	2E20	75
2277	M	08	02	1902	14	50	40	10	0	48N50	2E20	75
2278	D	15	11	1923	03	0	0	0	0	48N50	2E20	75
2279	F	22	01	1898	13	50	40	05	0	48N50	2E20	75
2280	M	12	06	1904	09	50	40	03	0	48N50	2E20	75
2281	D	09	08	1925	10	25	0	09	0	48N50	2E20	75
2282	S	01	08	1927	21	30	0	07	0	48N50	2E20	75
2283	F	24	01	1898	05	50	40	04	0	48N50	2E20	75
2284	M	11	11	1903	21	50	40	09	0	48N50	2E20	75
2285	D	02	06	1934	15	20	0	0	0	48N50	2E20	75
2286	F	25	01	1898	06	50	40	07	0	48N50	2E20	75
2287	M	27	02	1901	21	50	40	0	0	49N26	1E05	76
2288	D	08	10	1927	12	35	0	13	0	48N50	2E20	75
2289	F	25	01	1898	16	50	40	07	0	48N50	2E20	75
2290	M	11	01	1896	11	50	40	08	0	48N50	2E20	75
2291	D	27	12	1923	21	15	0	11	0	48N50	2E20	75
2292	D	19	01	1929	08	0	0	0	0	48N50	2E20	75
2293	F	27	01	1898	22	50	40	07	0	48N50	2E20	75
2294	M	25	08	1899	07	50	40	04	0	48N50	2E20	75
2295	S	26	09	1923	0	0	0	17	0	48N50	2E20	75
2296	F	01	02	1898	11	50	40	0	0	48N50	2E20	75
2297	M	17	03	1902	06	50	40	03	0	48N50	2E20	75
2298	D	14	07	1928	0	10	0	03	0	48N50	2E20	75
2299	F	02	02	1898	09	50	40	02	0	48N50	2E20	75
2300	M	10	01	1901	14	50	40	04	0	48N50	2E20	75
2301	D	26	04	1923	17	30	0	01	0	48N50	2E20	75
2302	F	28	02	1898	22	50	40	03	0	48N50	2E20	75
2303	M	06	12	1895	10	50	40	02	0	48N50	2E20	75
2304	S	14	03	1925	09	25	0	01	0	48N50	2E20	75
2305	F	02	03	1898	0	50	40	11	0	48N50	2E20	75
2306	M	03	03	1901	06	35	40	06	0	48N50	2E20	75
2307	S	10	08	1923	08	0	0	02	0	48N50	2E20	75
2308	F	08	03	1898	22	50	40	07	0	48N50	2E20	75
2309	M	02	09	1895	07	50	40	02	0	48N50	2E20	75
2310	D	02	03	1926	15	45	0	11	0	48N50	2E20	75
2311	F	12	03	1898	06	50	40	10	0	48N50	2E20	75
2312	M	04	07	1907	22	50	40	02	0	48N50	2E20	75
2313	S	12	11	1924	03	25	0	03	0	48N50	2E20	75
2314	S	14	03	1927	22	55	0	08	0	48N50	2E20	75
2315	F	12	03	1898	08	50	40	10	0	48N50	2E20	75
2316	M	26	05	1898	05	50	40	05	0	48N50	2E20	75
2317	S	05	01	1925	16	0	0	07	0	48N50	2E20	75
2318	S	13	08	1927	02	0	0	0	0	48N50	2E20	75
2319	F	14	03	1898	05	50	40	07	0	48N50	2E20	75
2320	M	10	09	1899	05	0	40	08	0	48N50	2E20	75
2321	S	07	12	1925	21	0	0	09	0	48N50	2E20	75
2322	F	17	03	1898	03	50	40	11	0	48N50	2E20	75
2323	M	28	03	1898	03	50	40	11	0	48N50	2E20	75
2324	S	28	05	1923	15	0	0	01	0	48N50	2E20	75
2325	F	27	03	1898	21	20	40	07	0	48N50	2E20	75
2326	M	01	01	1902	18	50	40	01	0	48N50	2E20	75
2327	S	22	07	1925	01	30	0	10	0	48N50	2E20	75
2328	F	28	03	1898	11	50	40	06	0	48N50	2E20	75
2329	M	30	07	1901	10	50	40	01	0	48N50	2E20	75
2330	D	21	03	1923	12	50	0	06	0	48N50	2E20	75
2331	F	29	03	1898	0	50	40	04	0	48N50	2E20	75
2332	M	03	10	1903	0	35	40	05	0	48N50	2E20	75
2333	S	19	11	1923	21	0	0	01	0	48N50	2E20	75
2334	F	29	03	1898	17	50	40	04	0	48N50	2E20	75
2335	M	13	08	1897	01	50	40	07	0	48N50	2E20	75
2336	D	31	01	1928	03	15	0	01	0	48N50	2E20	75
2337	F	01	04	1898	15	50	40	04	0	48N50	2E20	75
2338	M	29	10	1896	04	50	40	04	0	48N50	2E20	75
2339	S	05	03	1925	22	0	0	09	0	48N50	2E20	75
2340	F	05	04	1898	02	50	40	07	0	48N50	2E20	75
2341	M	23	01	1897	05	50	40	02	0	48N50	2E20	75
2342	S	19	11	1926	22	30	0	05	0	48N50	2E20	75
2343	F	05	04	1898	09	50	40	07	0	48N50	2E20	75
2344	M	18	11	1899	21	20	40	01	0	48N50	2E20	75
2345	S	12	05	1925	10	05	0	0	0	48N50	2E20	75
2346	D	14	10	1926	10	0	0	19	0	48N50	2E20	75
2347	S	03	05	1928	09	15	0	0	0	48N50	2E20	75
2348	F	11	04	1898	12	50	40	06	0	48N50	2E20	75
2349	M	26	05	1902	07	50	40	03	0	48N50	2E20	75
2350	D	22	05	1926	11	55	0	03	0	48N50	2E20	75
2351	F	15	04	1898	09	20	40	11	0	49N54	2E18	80
2352	M	07	08	1906	08	50	40	15	0	48N50	2E20	75
2353	D	05	05	1928	12	15	0	12	0	48N50	2E20	75
2354	D	30	12	1929	23	15	0	04	0	48N50	2E20	75
2355	F	18	04	1898	10	50	40	09	0	48N50	2E20	75
2356	M	01	01	1907	22	50	40	03	0	48N50	2E20	75
2357	S	26	12	1935	04	45	0	13	0	48N50	2E20	75
2358	F	19	04	1898	13	20	40	03	0	48N50	2E20	75
2359	M	27	12	1899	17	50	40	09	0	48N50	2E20	75
2360	S	25	07	1924	20	0	0	10	0	48N50	2E20	75
2361	F	25	04	1898	02	50	40	03	0	48N50	2E20	75
2362	M	27	11	1897	03	50	40	08	0	48N50	2E20	75
2363	S	03	09	1923	07	30	0	07	0	48N50	2E20	75
2364	D	29	07	1924	19	30	0	02	0	48N50	2E20	75
2365	F	01	05	1898	0	50	40	11	0	48N50	2E20	75
2366	M	26	08	1901	21	50	40	04	0	48N50	2E20	75
2367	S	04	08	1923	0	45	0	09	0	48N50	2E20	75
2368	F	05	05	1898	22	50	40	10	0	48N50	2E20	75
2369	M	15	04	1903	07	50	40	06	0	48N50	2E20	75
2370	S	25	10	1933	02	10	0	09	0	48N50	2E20	75
2371	F	18	05	1898	02	50	40	05	0	48N50	2E20	75
2372	M	24	01	1900	11	50	40	04	0	48N50	2E20	75
2373	D	16	02	1924	02	0	0	08	0	48N50	2E20	75
2374	F	22	05	1898	02	50	40	04	0	48N50	2E20	75
2375	M	11	06	1901	21	50	40	04	0	47N15	6E02	25
2376	D	14	07	1929	16	0	0	11	0	48N50	2E20	75
2377	F	26	05	1898	04	50	40	05	0	48N50	2E20	75
2378	M	09	03	1901	20	50	40	04	0	48N50	2E20	75
2379	S	04	02	1927	17	30	0	04	0	48N50	2E20	75
2380	F	28	05	1898	20	50	40	09	0	48N50	2E20	75
2381	M	02	10	1899	03	50	40	01	0	48N50	2E20	75
2382	S	02	04	1924	22	30	0	0	0	48N50	2E20	75
2383	F	02	06	1898	01	50	40	06	0	48N50	2E20	75
2384	M	24	01	1900	05	50	40	04	0	48N50	2E20	75
2385	D	03	03	1934	23	10	0	07	0	48N50	2E20	75
2386	F	05	06	1898	07	50	40	0	0	48N50	2E20	75
2387	M	08	11	1897	05	50	40	02	0	48N50	2E20	75
2388	S	15	01	1928	10	30	0	03	0	48N50	2E20	75
2389	F	12	06	1898	07	20	40	05	0	48N50	2E20	75
2390	M	05	02	1902	10	50	40	04	0	48N50	2E20	75
2391	D	05	03	1925	01	15	0	09	0	48N50	2E20	75
2392	F	24	06	1898	23	20	40	07	0	48N50	2E20	75
2393	M	19	03	1904	20	50	40	02	0	48N50	2E20	75
2394	S	07	02	1926	06	10	0	0	0	48N50	2E20	75
2395	D	20	07	1933	10	50	0	05	0	48N50	2E20	75
2396	F	26	06	1898	21	50	40	14	0	48N50	2E20	75
2397	M	03	06	1898	14	50	40	05	0	48N50	2E20	75
2398	S	20	03	1926	14	55	0	11	0	48N50	2E20	75
2399	F	30	06	1898	07	50	40	09	0	47N38	6E52	90
2400	M	16	03	1906	0	50	40	03	0	48N50	2E20	75
2401	S	10	10	1924	12	20	0	01	0	48N50	2E20	75
2402	F	02	07	1898	05	50	40	0	0	48N50	2E20	75
2403	M	18	09	1901	06	50	40	06	0	48N50	2E20	75
2404	S	27	01	1925	16	15	0	01	0	48N50	2E20	75
2405	F	04	07	1898	15	50	40	05	0	48N50	2E20	75
2406	M	28	12	1897	09	50	40	01	0	48N50	2E20	75
2407	S	09	09	1925	08	25	0	05	0	48N50	2E20	75
2408	S	30	09	1926	02	35	0	0	0	48N50	2E20	75
2409	S	26	06	1933	09	0	0	06	0	48N50	2E20	75
2410	F	13	07	1898	07	20	40	07	0	48N50	2E20	75
2411	M	01	05	1900	0	50	40	11	0	48N50	2E20	75
2412	D	12	11	1923	23	45	0	09	0	48N50	2E20	75
2413	F	18	07	1898	05	50	40	0	0	48N50	2E20	75
2414	M	28	06	1906	05	50	40	03	0	48N50	2E20	75
2415	D	13	05	1925	01	0	0	01	0	48N50	2E20	75
2416	F	21	07	1898	03	50	40	11	0	48N50	2E20	75
2417	M	19	08	1902	02	50	40	02	0	48N50	2E20	75
2418	D	28	03	1927	06	30	0	16	0	48N50	2E20	75
2419	F	28	07	1898	01	50	40	07	0	48N50	2E20	75
2420	M	02	12	1901	01	50	40	11	0	48N50	2E20	75
2421	S	01	04	1926	08	45	0	05	0	48N50	2E20	75
2422	F	31	07	1898	02	50	40	04	0	48N50	2E20	75
2423	M	09	05	1904	03	50	40	01	0	48N50	2E20	75
2424	S	28	05	1924	12	40	0	14	0	48N50	2E20	75
2425	S	20	07	1925	21	45	0	01	0	48N50	2E20	75
2426	F	05	08	1898	20	50	40	08	0	48N50	2E20	75
2427	M	10	08	1896	19	50	40	09	0	48N50	2E20	75
2428	D	14	09	1923	04	0	0	07	0	48N50	2E20	75
2429	D	20	06	1928	04	30	0	08	0	48N50	2E20	75
2430	F	19	08	1898	01	50	40	07	0	48N50	2E20	75
2431	M	30	12	1902	05	50	40	04	0	48N50	2E20	75
2432	D	30	11	1933	23	15	0	02	0	48N50	2E20	75
2433	F	20	08	1898	18	50	40	09	0	48N50	2E20	75
2434	M	09	05	1899	03	50	40	04	0	48N50	2E20	75
2435	S	07	04	1923	21	45	0	03	0	48N50	2E20	75
2436	F	22	08	1898	0	50	40	11	0	48N50	2E20	75
2437	M	14	05	1901	16	50	40	05	0	48N50	2E20	75
2438	D	08	01	1923	17	30	0	01	0	48N50	2E20	75
2439	F	22	08	1898	22	50	40	11	0	48N50	2E20	75
2440	M	27	03	1898	20	50	40	07	0	48N50	2E20	75
2441	S	24	09	1928	04	30	0	11	0	48N50	2E20	75
2442	F	23	08	1898	04	50	40	09	0	48N50	2E20	75
2443	M	06	04	1901	03	50	40	02	0	48N50	2E20	75
2444	D	23	07	1924	19	40	0	0	0	48N50	2E20	75
2445	F	26	08	1898	14	50	40	07	0	48N50	2E20	75
2446	M	30	06	1901	08	50	40	07	0	48N50	2E20	75
2447	S	16	04	1925	03	15	0	06	0	48N50	2E20	75
2448	F	03	09	1898	01	20	40	17	0	48N50	2E20	75
2449	M	01	01	1899	20	50	40	04	0	48N50	2E20	75
2450	D	11	03	1923	15	45	0	01	0	48N50	2E20	75
2451	F	04	09	1898	01	50	40	07	0	48N50	2E20	75
2452	M	21	07	1901	19	50	40	01	0	48N50	2E20	75
2453	D	14	02	1923	04	10	0	08	0	48N50	2E20	75
2454	F	06	09	1898	10	50	40	0	0	43N18	5E22	13
2455	M	16	10	1905	02	50	40	02	0	48N50	2E20	75
2456	S	18	07	1924	10	30	0	08	0	48N50	2E20	75
2457	F	12	09	1898	0	50	40	05	0	48N50	2E20	75
2458	M	15	05	1901	15	50	40	05	0	48N50	2E20	75
2459	S	20	03	1925	10	30	0	08	0	48N50	2E20	75
2460	S	21	09	1929	01	0	0	10	0	48N50	2E20	75
2461	F	12	09	1898	08	50	40	05	0	48N50	2E20	75
2462	M	02	03	1896	07	50	40	07	0	48N50	2E20	75
2463	D	27	04	1925	09	30	0	07	0	48N50	2E20	75
2464	F	15	09	1898	13	50	40	05	0	48N50	2E20	75
2465	M	04	08	1900	06	50	40	01	0	48N50	2E20	75
2466	D	19	05	1927	16	30	0	10	0	48N50	2E20	75
2467	F	15	09	1898	20	50	40	05	0	48N50	2E20	75
2468	M	13	04	1901	17	50	40	06	0	48N50	2E20	75
2469	D	24	10	1925	01	0	0	18	0	48N50	2E20	75
2470	F	17	09	1898	10	50	40	11	0	48N50	2E20	75
2471	M	24	09	1896	10	20	40	10	0	48N50	2E20	75
2472	D	19	09	1923	09	30	0	02	0	48N50	2E20	75
2473	F	03	10	1898	15	50	40	03	0	48N50	2E20	75
2474	M	28	01	1904	09	50	40	17	0	48N50	2E20	75
2475	D	08	06	1923	14	0	0	01	0	48N50	2E20	75
2476	S	25	08	1925	07	0	0	07	0	48N50	2E20	75
2477	F	08	10	1898	0	50	40	03	0	48N50	2E20	75
2478	M	28	09	1898	06	50	40	12	0	48N50	2E20	75
2479	S	24	03	1924	17	15	0	03	0	48N50	2E20	75
2480	F	09	10	1898	19	50	40	03	0	48N50	2E20	75
2481	M	17	08	1903	02	50	40	03	0	48N50	2E20	75
2482	S	08	09	1927	22	45	0	12	0	48N50	2E20	75
2483	F	11	10	1898	21	50	40	03	0	48N50	2E20	75
2484	M	24	04	1901	15	50	40	05	0	48N50	2E20	75
2485	D	16	02	1926	18	40	0	03	0	48N50	2E20	75
2486	D	07	10	1927	0	15	0	15	0	48N50	2E20	75
2487	F	14	10	1898	0	50	40	05	0	48N50	2E20	75
2488	M	25	04	1901	01	50	40	02	0	48N50	2E20	75
2489	D	04	06	1923	03	30	0	10	0	48N50	2E20	75
2490	S	30	05	1926	14	30	0	02	0	48N50	2E20	75
2491	F	18	10	1898	06	50	40	02	0	48N50	2E20	75
2492	M	07	12	1899	02	50	40	06	0	48N50	2E20	75
2493	S	24	12	1923	18	45	0	11	0	48N50	2E20	75
2494	F	19	10	1898	18	50	40	07	0	48N50	2E20	75
2495	M	01	12	1903	09	50	40	07	0	48N50	2E20	75
2496	S	08	11	1927	08	0	0	06	0	48N50	2E20	75
2497	F	20	10	1898	15	20	40	11	0	48N50	2E20	75
2498	M	04	07	1904	09	50	40	02	0	48N50	2E20	75
2499	D	09	12	1925	15	15	0	05	0	48N50	2E20	75
2500	F	31	10	1898	01	50	40	07	0	48N50	2E20	75
2501	M	27	02	1906	04	50	40	08	0	48N50	2E20	75
2502	D	24	01	1928	06	0	0	05	0	48N50	2E20	75
2503	F	01	11	1898	02	50	40	05	0	48N50	2E20	75
2504	M	18	11	1898	17	50	40	11	0	48N50	2E20	75
2505	S	01	06	1928	06	40	0	09	0	48N50	2E20	75
2506	F	04	11	1898	23	50	40	03	0	48N50	2E20	75
2507	M	29	04	1905	0	50	40	09	0	48N50	2E20	75
2508	D	04	10	1925	07	50	0	11	0	48N50	2E20	75
2509	F	08	11	1898	15	50	40	03	0	48N50	2E20	75
2510	M	28	02	1903	0	50	40	0	0	48N50	2E20	75
2511	D	08	04	1923	08	35	0	06	0	48N50	2E20	75
2512	S	24	06	1924	10	30	0	04	0	48N50	2E20	75
2513	F	09	11	1898	04	50	40	07	0	48N50	2E20	75
2514	M	04	09	1899	09	50	40	06	0	48N50	2E20	75
2515	D	17	03	1925	02	30	0	02	0	48N50	2E20	75
2516	F	14	11	1898	12	50	40	01	0	48N50	2E20	75
2517	M	21	04	1898	0	50	40	0	0	48N50	2E20	75
2518	D	19	02	1926	11	0	0	07	0	48N50	2E20	75
2519	F	16	11	1898	15	50	40	05	0	48N50	2E20	75
2520	M	29	07	1900	04	20	40	03	0	48N50	2E20	75
2521	D	12	04	1925	13	0	0	09	0	48N50	2E20	75
2522	F	17	11	1898	09	50	40	11	0	48N50	2E20	75
2523	M	19	09	1900	15	50	40	03	0	48N50	2E20	75
2524	S	28	08	1925	0	30	0	0	0	48N50	2E20	75
2525	D	21	11	1928	02	20	0	01	0	48N50	2E20	75
2526	F	01	12	1898	05	50	40	06	0	48N50	2E20	75
2527	M	20	11	1902	15	50	40	02	0	48N50	2E20	75
2528	D	22	12	1925	06	0	0	01	0	48N50	2E20	75
2529	F	02	12	1898	01	50	40	06	0	48N50	2E20	75
2530	M	02	06	1900	10	50	40	06	0	48N50	2E20	75
2531	S	18	04	1924	21	20	0	06	0	48N50	2E20	75
2532	F	04	12	1898	0	50	40	04	0	48N50	2E20	75
2533	M	07	03	1904	20	50	40	04	0	48N50	2E20	75
2534	S	18	06	1924	15	15	0	15	0	48N50	2E20	75
2535	S	22	05	1925	09	40	0	04	0	48N50	2E20	75
2536	D	27	04	1928	05	55	0	02	0	48N50	2E20	75
2537	S	14	05	1929	07	50	0	11	0	48N50	2E20	75
2538	F	05	12	1898	13	20	40	12	0	48N50	2E20	75
2539	M	12	03	1899	08	50	40	09	0	48N50	2E20	75
2540	D	21	04	1929	05	0	0	05	0	48N50	2E20	75
2541	F	13	12	1898	07	50	40	05	0	48N50	2E20	75
2542	M	23	05	1906	07	50	40	02	0	48N50	2E20	75
2543	S	06	08	1933	04	0	0	13	0	48N50	2E20	75
2544	F	15	12	1898	13	50	40	11	0	48N50	2E20	75
2545	M	29	07	1899	13	50	40	01	0	48N50	2E20	75
2546	D	09	01	1924	21	0	0	04	0	48N50	2E20	75
2547	F	18	12	1898	04	50	40	06	0	48N50	2E20	75
2548	M	02	11	1902	12	50	40	04	0	48N50	2E20	75
2549	D	07	06	1925	22	0	0	03	0	48N50	2E20	75
2550	F	31	12	1898	20	50	40	05	0	48N50	2E20	75
2551	M	07	06	1900	03	50	40	02	0	48N50	2E20	75
2552	D	23	01	1935	21	35	0	13	0	48N50	2E20	75
2553	F	31	12	1898	21	50	40	05	0	48N50	2E20	75
2554	M	04	01	1901	08	50	40	05	0	48N50	2E20	75
2555	D	21	10	1923	05	35	0	02	0	48N50	2E20	75
2556	S	08	04	1925	21	30	0	06	0	48N50	2E20	75
2557	F	31	12	1898	22	50	40	05	0	48N50	2E20	75
2558	M	18	06	1902	05	50	40	04	0	48N50	2E20	75
2559	D	06	11	1923	05	0	0	03	0	48N50	2E20	75
2560	F	02	01	1899	02	20	40	06	0	48N50	2E20	75
2561	M	16	09	1893	03	50	40	07	0	48N50	2E20	75
2562	D	13	12	1926	0	10	0	04	0	48N50	2E20	75
2563	F	07	01	1899	05	50	40	03	0	48N50	2E20	75
2564	M	21	07	1902	09	50	40	01	0	48N50	2E20	75
2565	D	15	03	1925	10	45	0	14	0	48N50	2E20	75
2566	F	13	01	1899	14	50	40	03	0	48N50	2E20	75
2567	M	25	05	1903	01	20	40	08	0	48N50	2E20	75
2568	D	01	11	1926	23	0	0	10	0	48N50	2E20	75
2569	F	14	01	1899	22	50	40	07	0	48N50	2E20	75
2570	M	05	04	1902	0	50	40	02	0	48N50	2E20	75
2571	D	18	06	1925	08	20	0	06	0	48N50	2E20	75
2572	F	15	01	1899	08	50	40	12	0	48N50	2E20	75
2573	M	11	03	1906	08	50	40	04	0	48N50	2E20	75
2574	D	02	04	1927	20	45	0	05	0	48N50	2E20	75
2575	F	17	01	1899	13	20	40	09	0	48N50	2E20	75
2576	M	19	08	1898	04	50	40	07	0	48N50	2E20	75
2577	D	15	05	1923	06	15	0	03	0	48N50	2E20	75
2578	F	20	01	1899	04	20	40	08	0	48N50	2E20	75
2579	M	10	08	1904	17	50	40	06	0	48N50	2E20	75
2580	S	13	02	1927	02	10	0	11	0	48N50	2E20	75
2581	F	21	01	1899	04	50	40	03	0	48N50	2E20	75
2582	M	16	10	1898	13	50	40	03	0	48N50	2E20	75
2583	S	30	06	1927	11	0	0	07	0	48N50	2E20	75
2584	F	22	01	1899	02	50	40	05	0	48N50	2E20	75
2585	M	03	12	1904	01	50	40	13	0	48N50	2E20	75
2586	D	24	02	1928	12	45	0	0	0	48N50	2E20	75
2587	F	27	01	1899	10	20	40	16	0	44N56	2E26	15
2588	M	10	10	1904	14	50	40	05	0	48N50	2E20	75
2589	S	28	02	1923	11	0	0	10	0	48N50	2E20	75
2590	F	30	01	1899	01	50	40	09	0	48N50	2E20	75
2591	M	01	03	1907	18	50	40	10	0	48N50	2E20	75
2592	S	12	09	1933	19	50	0	08	0	48N50	2E20	75
2593	F	02	02	1899	22	20	40	06	0	48N50	2E20	75
2594	M	17	06	1903	0	50	40	08	0	48N50	2E20	75
2595	S	04	04	1934	06	35	0	13	0	48N50	2E20	75
2596	F	14	02	1899	05	50	40	13	0	48N50	2E20	75
2597	M	02	05	1898	21	50	40	05	0	48N50	2E20	75
2598	D	20	06	1923	04	05	0	06	0	48N50	2E20	75
2599	D	09	05	1925	08	20	0	08	0	48N50	2E20	75
2600	F	14	02	1899	10	50	40	13	0	48N50	2E20	75
2601	M	30	08	1902	01	50	40	01	0	48N50	2E20	75
2602	D	08	01	1923	20	30	0	01	0	48N50	2E20	75
2603	D	18	07	1924	06	10	0	08	0	48N50	2E20	75
2604	F	15	02	1899	03	50	40	08	0	48N50	2E20	75
2605	M	19	04	1899	10	50	40	14	0	48N50	2E20	75
2606	D	08	02	1934	09	55	0	07	0	48N50	2E20	75
2607	F	19	02	1899	01	50	40	08	0	48N50	2E20	75
2608	M	02	02	1905	01	50	40	10	0	48N50	2E20	75
2609	S	14	07	1926	12	15	0	01	0	48N50	2E20	75
2610	F	19	02	1899	17	50	40	08	0	48N50	2E20	75
2611	M	22	06	1904	17	50	40	02	0	48N50	2E20	75
2612	S	17	01	1927	0	15	0	06	0	48N50	2E20	75
2613	D	16	02	1928	11	50	0	07	0	48N50	2E20	75
2614	F	22	02	1899	16	50	40	08	0	48N50	2E20	75
2615	M	18	12	1900	22	50	40	02	0	48N50	2E20	75
2616	S	07	02	1924	08	55	0	08	0	48N50	2E20	75
2617	S	02	12	1925	17	0	0	04	0	48N50	2E20	75
2618	S	08	02	1928	17	0	0	01	0	48N50	2E20	75
2619	F	24	02	1899	04	20	40	11	0	48N50	2E20	75
2620	M	10	07	1905	02	50	40	03	0	48N50	2E20	75
2621	D	23	08	1926	11	30	0	0	0	48N50	2E20	75
2622	F	24	02	1899	17	35	40	11	0	48N50	2E20	75
2623	M	30	12	1908	01	0	40	03	0	48N50	2E20	75
2624	S	06	01	1935	21	55	0	0	0	48N50	2E20	75
2625	F	25	02	1899	06	50	40	11	0	48N50	2E20	75
2626	M	16	09	1897	05	50	40	07	0	48N50	2E20	75
2627	S	19	04	1925	15	55	0	0	0	48N50	2E20	75
2628	F	05	03	1899	11	50	40	01	0	48N50	2E20	75
2629	M	10	11	1895	20	35	40	17	0	48N50	2E20	75
