# http://cura.free.fr/gauq/902gdE2c.html
# 13109 New Birth Data (PARIS 14). Series E, volume 2c
# Children born in the years 1923, 1924 and 1929 in Port-Royal Maternity (Unpublished Data)
# Series E: Planetary Heredity. A Reappraisal on 50,000 subjects (Volume 2c)
# by Michel et Françoise GAUQUELIN
# [3rd CURA's edition, revised by Patrice Guinard : February 2009]
# Port-Royal Maternity 皇家港婦產醫院

# Notice #5822 出現 Feb/31 , 移除 , 原始檔案 #8224無NUM , 手動填上

# NUM : Number (from 1 to 13116)
# SEX : M = mother ; F = father ; D = daughter ; S = son
# 沒有 PL (出生地點) !
# DAY : Day of birth
# MON : Month of birth
# YEA : Year of birth
# H : Hour of birth ; Birthtime is converted to standard time, either for zone 0 (= GMT) or -1 (= CET)
# MN : Minutes
# SEC : Seconds
# Ci : Ci code (see the Introduction), sometimes missing
# TZ : Time Zone at the place of birth and date of birth (0 or -1)
# LAT : Latitude of Birth place
# LON : Longitude of Birth place
# COD : Abbreviated Code of Birth place indicating the French "Département"
# (The Birth place is not mentioned)

# 0    1   2   3   4  5  6   7   8   9       10      11  12
#NUM	SEX	DAY	MON	YEA	H	MN	SEC	Ci	TZ      LAT     LON	COD

3824	S	28	01	1929	19	10	0	02	0	48N50	2E20	75
3825	F	12	07	1898	14	50	40	05	0	48N31	2W45	22
3826	M	13	05	1897	03	50	40	11	0	48N31	2W45	22
3827	D	29	07	1923	06	30	0	02	0	48N50	2E20	75
3828	F	13	07	1898	20	50	40	07	0	47N48	3E35	89
3829	M	06	07	1896	15	50	40	09	0	48N50	2E20	75
3830	D	22	02	1923	12	05	0	01	0	48N50	2E20	75
3831	F	15	07	1898	15	50	40	01	0	48N50	2E20	75
3832	M	25	01	1895	22	50	40	04	0	48N50	2E08	78
3833	D	28	07	1923	05	40	0	03	0	48N50	2E20	75
3834	F	18	07	1898	10	50	40	0	0	48N50	2E20	75
3835	M	21	04	1894	13	50	40	09	0	48N50	2E08	78
3836	D	03	02	1929	02	50	0	01	0	48N50	2E20	75
3837	F	21	07	1898	16	50	40	11	0	48N04	0W45	53
3838	M	22	02	1904	13	50	40	02	0	48N01	0E12	72
3839	S	12	11	1923	04	0	0	09	0	48N50	2E20	75
3840	F	22	07	1898	07	50	40	14	0	48N57	4E22	51
3841	M	29	12	1891	05	50	40	03	0	43N51	4E21	30
3842	S	26	03	1924	13	30	0	02	0	48N50	2E20	75
3843	F	26	07	1898	22	50	40	07	0	48N50	2E20	75
3844	M	26	03	1899	05	50	40	08	0	48N50	2E20	75
3845	S	23	05	1923	11	0	0	02	0	48N50	2E20	75
3846	F	28	07	1898	04	50	40	07	0	49N11	0W22	14
3847	M	25	03	1897	15	50	40	04	0	49N11	0W22	14
3848	S	04	06	1929	20	10	0	01	0	48N50	2E20	75
3849	F	28	07	1898	08	05	40	07	0	48N07	1W40	35
3850	M	14	06	1902	05	50	40	05	0	49N26	1E05	76
3851	D	01	09	1929	21	0	0	05	0	48N50	2E20	75
3852	F	29	07	1898	08	50	40	04	0	48N31	2W45	22
3853	M	25	01	1907	10	20	40	06	0	48N50	2E20	75
3854	D	30	11	1929	12	15	0	05	0	48N50	2E20	75
3855	F	31	07	1898	05	50	40	04	0	49N11	0W22	14
3856	M	17	04	1904	14	50	40	08	0	48N50	2E20	75
3857	S	25	10	1923	08	45	0	03	0	48N50	2E20	75
3858	F	01	08	1898	08	50	40	04	0	48N50	2E20	75
3859	M	17	11	1904	06	50	40	11	0	48N50	2E20	75
3860	S	13	01	1929	02	25	0	05	0	48N50	2E20	75
3861	F	02	08	1898	10	50	40	08	0	47N40	2W44	56
3862	M	14	10	1905	01	35	40	07	0	48N50	2E20	75
3863	S	31	01	1929	21	05	0	04	0	48N50	2E20	75
3864	F	03	08	1898	07	50	40	13	0	48N50	2E20	75
3865	M	29	04	1908	15	50	40	07	0	48N50	2E20	75
3866	D	28	06	1929	16	15	0	09	0	48N50	2E20	75
3867	F	03	08	1898	13	50	40	13	0	47N05	2E23	18
3868	M	03	02	1897	09	20	40	12	0	46N59	3E09	58
3869	D	13	12	1923	08	30	0	06	0	48N50	2E20	75
3870	F	06	08	1898	02	50	40	07	0	47N48	3E35	89
3871	M	12	04	1898	13	50	40	14	0	43N42	7E16	06
3872	D	12	09	1923	0	40	0	02	0	48N50	2E20	75
3873	F	15	08	1898	13	50	40	05	0	48N50	2E20	75
3874	M	11	09	1905	08	50	40	05	0	47N13	1W35	44
3875	S	29	08	1929	19	45	0	02	0	48N50	2E20	75
3876	F	15	08	1898	17	50	40	05	0	48N50	2E20	75
3877	M	19	12	1906	07	50	40	03	0	48N50	2E20	75
3878	S	23	03	1924	08	35	0	09	0	48N50	2E20	75
3879	F	25	08	1898	01	50	40	0	0	49N11	0W22	14
3880	M	16	07	1905	19	05	40	01	0	48N50	2E20	75
3881	S	24	09	1923	12	30	0	05	0	48N50	2E20	75
3882	F	26	08	1898	0	50	40	07	0	48N27	1E30	28
3883	M	20	07	1902	01	50	40	02	0	48N50	2E08	78
3884	S	23	04	1924	12	55	0	03	0	48N50	2E20	75
3885	F	26	08	1898	11	50	40	07	0	50N39	3E05	59
3886	M	02	07	1899	18	50	40	12	0	48N50	2E20	75
3887	D	05	12	1923	0	05	0	03	0	48N50	2E20	75
3888	F	26	08	1898	14	50	40	07	0	50N39	3E05	59
3889	M	20	12	1899	04	50	40	08	0	48N50	2E20	75
3890	S	29	09	1929	16	0	0	01	0	48N50	2E20	75
3891	F	29	08	1898	04	50	40	08	0	47N13	1W35	44
3892	M	03	01	1900	16	50	40	01	0	47N13	1W35	44
3893	D	21	09	1923	04	30	0	0	0	48N50	2E20	75
3894	F	31	08	1898	0	50	40	05	0	48N50	2E08	78
3895	M	20	04	1893	11	50	40	06	0	48N50	2E08	78
3896	D	13	05	1923	05	15	0	01	0	48N50	2E20	75
3897	F	02	09	1898	0	50	40	10	0	48N46	5E10	55
3898	M	23	03	1903	21	20	40	02	0	48N50	2E20	75
3899	S	26	02	1924	15	30	0	08	0	48N50	2E20	75
3900	F	02	09	1898	02	50	40	10	0	44N56	2E26	15
3901	M	04	04	1900	10	50	40	07	0	48N50	2E20	75
3902	D	23	09	1929	05	40	0	07	0	48N50	2E20	75
3903	F	04	09	1898	18	35	40	07	0	48N50	2E20	75
3904	M	31	07	1905	08	50	40	01	0	48N50	2E20	75
3905	S	14	04	1923	10	45	0	08	0	48N50	2E20	75
3906	F	14	09	1898	15	50	40	09	0	49N07	1W05	50
3907	M	27	06	1900	05	30	40	06	0	50N39	3E05	59
3908	S	27	10	1923	09	40	0	09	0	48N50	2E20	75
3909	F	15	09	1898	15	50	40	05	0	45N50	1E15	87
3910	M	22	10	1901	08	50	40	04	0	45N39	0E10	16
3911	S	30	04	1924	08	30	0	01	0	48N50	2E20	75
3912	F	16	09	1898	02	50	40	05	0	43N14	0E05	65
3913	M	30	01	1901	13	50	40	05	0	43N14	0E05	65
3914	D	02	03	1929	03	30	0	06	0	48N50	2E20	75
3915	F	16	09	1898	21	20	40	05	0	48N07	1W40	35
3916	M	11	10	1887	12	36	40	03	0	48N07	1W40	35
3917	D	07	09	1923	03	40	0	0	0	48N50	2E20	75
3918	F	23	09	1898	05	50	40	07	0	46N59	3E09	58
3919	M	06	02	1900	08	50	40	01	0	46N59	3E09	58
3920	S	15	10	1929	20	40	0	02	0	48N50	2E20	75
3921	F	23	09	1898	17	50	40	07	0	48N31	2W45	22
3922	M	28	01	1902	10	50	40	03	0	49N11	0W22	14
3923	S	12	11	1923	09	55	0	09	0	48N50	2E20	75
3924	F	24	09	1898	19	50	40	11	0	48N50	2E20	75
3925	M	07	09	1902	02	20	40	03	0	48N50	2E20	75
3926	D	21	08	1923	11	50	0	0	0	48N50	2E20	75
3927	F	29	09	1898	10	20	40	15	0	48N50	2E20	75
3928	M	04	07	1896	05	50	40	12	0	48N04	0W45	53
3929	S	01	07	1923	09	35	0	05	0	48N50	2E20	75
3930	F	02	10	1898	12	50	40	06	0	48N50	2E20	75
3931	M	09	10	1900	15	50	40	03	0	49N34	3E37	02
3932	S	19	03	1929	01	45	0	06	0	48N50	2E20	75
3933	F	06	10	1898	18	50	40	03	0	48N 0	4W06	29
3934	M	19	06	1902	16	50	40	02	0	50N39	3E05	59
3935	D	16	07	1923	03	50	0	02	0	48N50	2E20	75
3936	F	07	10	1898	0	50	40	07	0	49N46	4E44	08
3937	M	04	04	1902	12	50	40	05	0	48N50	2E20	75
3938	D	01	10	1923	05	0	0	04	0	48N50	2E20	75
3939	F	10	10	1898	10	50	40	03	0	45N39	0E10	16
3940	M	23	01	1905	17	50	40	03	0	45N39	0E10	16
3941	S	13	04	1924	05	35	0	0	0	48N50	2E20	75
3942	F	11	10	1898	16	50	40	03	0	49N34	3E37	02
3943	M	24	03	1898	11	50	40	05	0	49N34	3E37	02
3944	S	13	11	1929	23	50	0	04	0	48N50	2E20	75
3945	F	14	10	1898	17	50	40	05	0	48N50	2E20	75
3946	M	16	03	1898	13	50	40	20	0	48N07	5E08	52
3947	S	16	07	1923	06	45	0	02	0	48N50	2E20	75
3948	F	15	10	1898	06	50	40	07	0	48N50	2E08	78
3949	M	11	06	1890	21	42	32	07	0	48N57	4E22	51
3950	D	25	09	1929	09	0	0	07	0	48N50	2E20	75
3951	F	15	10	1898	07	50	40	07	0	44N31	3E30	48
3952	M	04	11	1899	0	50	40	10	0	48N50	2E20	75
3953	S	02	01	1929	19	45	0	01	0	48N50	2E20	75
3954	F	15	10	1898	11	50	40	07	0	49N34	3E37	02
3955	M	07	04	1899	17	50	40	08	0	49N34	3E37	02
3956	S	26	05	1923	04	50	0	02	0	48N50	2E20	75
3957	F	16	10	1898	17	50	40	03	0	49N26	2E05	60
3958	M	25	07	1900	01	50	40	07	0	47N48	3E35	89
3959	D	17	02	1924	02	50	0	06	0	48N50	2E20	75
3960	F	17	10	1898	0	50	40	03	0	44N27	1E26	46
3961	M	22	07	1902	03	50	40	05	0	44N27	1E26	46
3962	S	28	12	1923	05	0	0	09	0	48N50	2E20	75
3963	F	19	10	1898	06	50	40	07	0	48N50	2E20	75
3964	M	19	09	1898	23	05	40	03	0	48N50	2E20	75
3965	S	07	06	1929	21	20	0	05	0	48N50	2E20	75
3966	F	23	10	1898	16	50	40	05	0	48N 0	4W06	29
3967	M	05	01	1903	05	50	40	08	0	48N 0	4W06	29
3968	D	26	01	1929	0	25	0	03	0	48N50	2E20	75
3969	F	30	10	1898	09	50	40	15	0	44N56	2E26	15
3970	M	12	10	1903	12	50	40	19	0	44N56	2E26	15
3971	S	08	05	1924	05	50	0	03	0	48N50	2E20	75
3972	F	04	11	1898	16	50	40	07	0	47N40	2W44	56
3973	M	21	08	1901	13	50	40	05	0	47N40	2W44	56
3974	D	01	04	1923	02	30	0	02	0	48N50	2E20	75
3975	F	05	11	1898	21	50	40	03	0	44N27	1E26	46
3976	M	28	12	1897	09	50	40	01	0	48N50	2E20	75
3977	D	01	03	1929	03	45	0	08	0	48N50	2E20	75
3978	F	11	11	1898	16	20	40	03	0	48N50	2E20	75
3979	M	01	06	1897	06	50	40	07	0	46N59	3E09	58
3980	S	09	05	1929	19	30	0	04	0	48N50	2E20	75
3981	F	18	11	1898	06	50	40	11	0	48N 0	4W06	29
3982	M	21	03	1898	11	50	40	07	0	45N50	1E15	87
3983	D	06	01	1929	15	0	0	07	0	48N50	2E20	75
3984	F	17	11	1898	21	50	40	11	0	48N 0	4W06	29
3985	M	18	04	1902	04	50	40	04	0	48N 0	4W06	29
3986	S	23	01	1923	23	0	0	09	0	48N50	2E20	75
3987	F	18	11	1898	12	50	40	11	0	48N50	2E20	75
3988	M	13	09	1898	22	50	40	07	0	48N33	2E40	77
3989	D	18	08	1923	21	0	0	09	0	48N50	2E20	75
3990	F	22	11	1898	22	50	40	18	0	47N40	2W44	56
3991	M	07	07	1897	18	50	40	08	0	47N40	2W44	56
3992	D	18	02	1924	02	35	0	0	0	48N50	2E20	75
3993	F	23	11	1898	01	50	40	08	0	48N07	5E08	52
3994	M	27	08	1890	23	29	12	03	0	48N01	0E12	72
3995	D	26	01	1924	22	50	0	09	0	48N50	2E20	75
3996	F	28	11	1898	0	50	40	03	0	48N50	2E20	75
3997	M	27	01	1909	09	50	40	12	0	46N18	4E50	71
3998	S	06	05	1929	17	15	0	03	0	48N50	2E20	75
3999	F	03	12	1898	12	50	40	09	0	46N18	4E50	71
4000	M	08	05	1896	06	50	40	04	0	46N59	3E09	58
4001	S	26	07	1929	06	30	0	03	0	48N50	2E20	75
4002	F	04	12	1898	03	50	40	04	0	48N50	2E20	75
4003	M	19	03	1900	11	35	40	04	0	48N50	2E20	75
4004	D	01	04	1924	05	45	0	01	0	48N50	2E20	75
4005	F	06	12	1898	12	20	40	09	0	48N50	2E20	75
4006	M	07	01	1904	01	50	40	03	0	49N34	3E37	02
4007	D	25	12	1929	10	15	0	04	0	48N50	2E20	75
4008	F	19	12	1898	07	50	40	12	0	47N13	1W35	44
4009	M	23	07	1904	0	50	40	06	0	48N 0	4W06	29
4010	S	04	07	1923	11	40	0	01	0	48N50	2E20	75
4011	F	20	12	1898	10	05	40	07	0	48N50	2E20	75
4012	M	12	04	1900	14	50	40	06	0	47N40	2W44	56
4013	S	01	11	1923	20	35	0	08	0	48N50	2E20	75
4014	F	20	12	1898	15	50	40	07	0	48N 0	4W06	29
4015	M	14	05	1899	04	50	40	02	0	48N 0	4W06	29
4016	D	25	07	1929	06	25	0	04	0	48N50	2E20	75
4017	F	21	12	1898	05	50	40	08	0	48N50	2E20	75
4018	M	04	10	1898	03	50	40	01	0	47N54	1E54	45
4019	S	18	09	1923	07	50	0	07	0	48N50	2E20	75
4020	F	23	12	1898	15	50	40	03	0	48N18	4E05	10
4021	M	07	07	1906	17	50	40	02	0	48N27	1E30	28
4022	D	31	05	1929	12	25	0	05	0	48N50	2E20	75
4023	F	26	12	1898	01	50	40	01	0	48N50	2E20	75
4024	M	26	11	1895	18	20	40	08	0	45N50	1E15	87
4025	D	07	04	1923	04	55	0	03	0	48N50	2E20	75
4026	F	27	12	1898	21	50	40	08	0	47N28	0W32	49
4027	M	27	09	1902	06	20	40	03	0	47N28	0W32	49
4028	D	20	06	1929	08	20	0	04	0	48N50	2E20	75
4029	F	30	12	1898	13	50	40	05	0	50N39	3E05	59
4030	M	16	02	1890	02	42	32	07	0	48N57	4E22	51
4031	D	08	06	1923	06	20	0	01	0	48N50	2E20	75
4032	F	04	01	1899	13	50	40	09	0	45N39	0E10	16
4033	M	05	11	1894	20	50	40	01	0	45N50	1E15	87
4034	D	18	04	1923	0	55	0	01	0	48N50	2E20	75
4035	F	07	01	1899	02	0	0	03	-1	48N35	7E45	67
4036	M	18	05	1900	20	0	0	07	-1	48N35	7E45	67
4037	D	02	02	1929	06	35	0	02	0	48N50	2E20	75
4038	F	15	01	1899	23	20	40	12	0	48N 0	4W06	29
4039	M	09	04	1909	01	50	40	03	0	47N40	2W44	56
4040	D	27	10	1929	05	25	0	02	0	48N50	2E20	75
4041	F	20	01	1899	06	20	40	08	0	49N26	1E05	76
4042	M	06	12	1894	02	50	40	09	0	48N50	2E20	75
4043	S	29	05	1924	02	15	0	07	0	48N50	2E20	75
4044	F	22	01	1899	04	50	40	05	0	47N38	6E52	90
4045	M	13	06	1897	19	20	40	06	0	47N15	6E02	25
4046	D	02	04	1929	01	25	0	04	0	48N50	2E20	75
4047	F	26	01	1899	19	50	40	04	0	49N26	2E05	60
4048	M	02	08	1902	22	50	40	03	0	47N48	3E35	89
4049	D	26	05	1924	07	15	0	04	0	48N50	2E20	75
4050	F	30	01	1899	21	50	40	09	0	49N26	2E05	60
4051	M	26	02	1896	0	50	40	09	0	47N24	0E42	37
4052	S	20	01	1929	12	35	0	03	0	48N50	2E20	75
4053	F	05	02	1899	0	50	40	03	0	47N13	1W35	44
4054	M	25	11	1895	0	50	40	08	0	47N13	1W35	44
4055	D	30	08	1923	23	20	0	05	0	48N50	2E20	75
4056	F	05	02	1899	22	50	40	03	0	48N07	1W40	35
4057	M	23	07	1903	10	50	40	01	0	48N50	2E20	75
4058	S	06	06	1929	19	35	0	02	0	48N50	2E20	75
4059	F	08	02	1899	21	50	40	01	0	46N17	1E52	23
4060	M	27	05	1898	20	50	40	07	0	46N17	1E52	23
4061	D	01	04	1929	06	40	0	06	0	48N50	2E20	75
4062	F	10	02	1899	21	50	40	02	0	48N50	2E20	75
4063	M	06	09	1904	08	50	40	07	0	48N50	2E20	75
4064	S	11	07	1923	03	15	0	09	0	48N50	2E20	75
4065	F	11	02	1899	08	50	40	08	0	48N50	2E20	75
4066	M	30	12	1898	11	50	40	05	0	48N18	4E05	10
4067	D	06	03	1929	01	50	0	02	0	48N50	2E20	75
4068	F	11	02	1899	19	20	40	08	0	50N39	3E05	59
4069	M	03	03	1902	14	50	40	01	0	48N50	2E20	75
4070	S	26	10	1923	07	40	0	04	0	48N50	2E20	75
4071	F	12	02	1899	07	05	40	20	0	48N50	2E20	75
4072	M	30	09	1904	06	50	40	04	0	48N50	2E20	75
4073	D	18	07	1929	04	20	0	04	0	48N50	2E20	75
4074	F	13	02	1899	13	50	40	09	0	47N40	2W44	56
4075	M	21	09	1903	14	50	40	08	0	47N40	2W44	56
4076	S	02	01	1929	06	20	0	01	0	48N50	2E20	75
4077	F	13	02	1899	21	50	40	09	0	48N50	2E20	75
4078	M	29	03	1901	16	20	40	09	0	48N50	2E20	75
4079	D	15	05	1924	11	30	0	01	0	48N50	2E20	75
4080	F	16	02	1899	0	50	40	08	0	47N40	2W44	56
4081	M	12	08	1902	10	20	40	01	0	50N18	2E46	62
4082	D	13	07	1929	01	50	0	02	0	48N50	2E20	75
4083	F	17	02	1899	09	50	40	08	0	46N49	1E41	36
4084	M	20	12	1901	17	50	40	05	0	46N49	1E41	36
4085	D	23	03	1924	07	30	0	09	0	48N50	2E20	75
4086	F	19	02	1899	02	50	40	08	0	44N44	4E36	07
4087	M	22	11	1901	21	50	40	02	0	47N28	0W32	49
4088	D	23	03	1924	12	50	0	09	0	48N50	2E20	75
4089	F	21	02	1899	11	50	40	09	0	45N16	1E46	19
4090	M	02	03	1902	14	50	40	02	0	48N50	2E08	78
4091	S	14	01	1924	14	30	0	0	0	48N50	2E20	75
4092	F	22	02	1899	0	50	40	08	0	47N40	2W44	56
4093	M	31	10	1902	13	50	40	15	0	48N50	2E20	75
4094	S	17	12	1923	19	45	0	0	0	48N50	2E20	75
4095	F	22	02	1899	04	20	40	08	0	48N50	2E20	75
4096	M	05	12	1906	09	20	40	01	0	48N50	2E20	75
4097	S	11	04	1929	06	30	0	07	0	48N50	2E20	75
4098	F	23	02	1899	11	50	40	14	0	46N59	3E09	58
4099	M	21	09	1896	16	50	40	06	0	48N10	6E28	88
4100	D	02	07	1923	17	55	0	08	0	48N50	2E20	75
4101	F	25	02	1899	10	50	40	11	0	47N40	2W44	56
4102	M	05	11	1903	16	50	40	09	0	48N46	5E10	55
4103	S	25	03	1924	10	50	0	04	0	48N50	2E20	75
4104	F	26	02	1899	05	50	40	08	0	46N17	1E52	23
4105	M	17	07	1902	18	50	40	02	0	45N26	4E23	42
4106	D	23	10	1929	21	50	0	05	0	48N50	2E20	75
4107	F	26	02	1899	12	50	40	08	0	48N50	2E20	75
4108	M	22	09	1899	07	50	40	05	0	48N50	2E20	75
4109	D	05	05	1924	07	50	0	02	0	48N50	2E20	75
4110	F	04	03	1899	08	50	40	04	0	50N18	2E46	62
4111	M	28	09	1900	22	50	40	06	0	50N18	2E46	62
4112	S	07	08	1929	02	15	0	0	0	48N50	2E20	75
4113	F	04	03	1899	10	50	40	04	0	47N40	2W44	56
4114	M	22	02	1898	23	50	40	01	0	47N40	2W44	56
4115	S	13	08	1923	06	05	0	09	0	48N50	2E20	75
4116	F	06	03	1899	08	50	40	09	0	46N18	4E50	71
4117	M	03	12	1900	07	50	40	02	0	48N18	4E05	10
4118	D	12	04	1924	10	10	0	02	0	48N50	2E20	75
4119	F	06	03	1899	16	50	40	09	0	48N50	2E20	75
4120	M	07	08	1900	05	50	40	08	0	48N50	2E20	75
4121	S	01	01	1923	05	0	0	02	0	48N50	2E20	75
4122	F	07	03	1899	06	50	40	09	0	49N07	1W05	50
4123	M	07	03	1903	05	20	40	08	0	48N50	2E20	75
4124	S	25	02	1929	07	35	0	06	0	48N50	2E20	75
4125	F	07	03	1899	15	20	40	09	0	48N50	2E20	75
4126	M	05	11	1900	05	50	40	01	0	45N47	3E05	63
4127	D	04	02	1923	02	0	0	07	0	48N50	2E20	75
4128	F	09	03	1899	16	50	40	08	0	48N50	2E20	75
4129	M	03	01	1903	13	50	40	02	0	48N10	6E28	88
4130	S	22	02	1923	13	10	0	01	0	48N50	2E20	75
4131	F	14	03	1899	04	50	40	08	0	47N37	6E09	70
4132	M	23	03	1901	07	50	40	10	0	48N31	2W45	22
4133	S	29	08	1929	20	50	0	02	0	48N50	2E20	75
4134	F	19	03	1899	12	50	40	0	0	46N59	3E09	58
4135	M	28	10	1897	07	50	40	13	0	48N50	2E20	75
4136	D	08	11	1923	08	40	0	01	0	48N50	2E20	75
4137	F	20	03	1899	21	0	0	02	-1	49N07	6E11	57
4138	M	15	12	1895	23	0	0	08	-1	49N07	6E11	57
4139	D	06	01	1924	07	20	0	02	0	48N50	2E20	75
4140	F	22	03	1899	0	50	40	17	0	44N21	2E34	12
4141	M	09	07	1899	22	50	40	06	0	44N21	2E34	12
4142	S	24	06	1923	02	20	0	0	0	48N50	2E20	75
4143	F	24	03	1899	23	20	40	09	0	48N04	0W45	53
4144	M	10	07	1901	0	20	40	02	0	48N33	2E40	77
4145	S	15	01	1923	02	20	0	04	0	48N50	2E20	75
4146	F	25	03	1899	08	55	40	72	0	48N50	2E20	75
4147	M	20	10	1903	05	50	40	01	0	47N13	1W35	44
4148	S	19	01	1929	17	35	0	0	0	48N50	2E20	75
4149	F	30	03	1899	10	50	40	03	0	47N54	1E54	45
4150	M	06	02	1901	17	50	40	08	0	47N05	2E23	18
4151	D	25	10	1929	08	0	0	05	0	48N50	2E20	75
4152	F	01	04	1899	08	50	40	08	0	49N26	2E05	60
4153	M	03	05	1904	21	50	40	07	0	49N26	2E05	60
4154	S	01	03	1924	07	10	0	0	0	48N50	2E20	75
4155	F	04	04	1899	15	50	40	08	0	49N26	2E05	60
4156	M	15	04	1904	01	50	40	05	0	48N27	1E30	28
4157	D	21	10	1923	01	20	0	02	0	48N50	2E20	75
4158	F	04	04	1899	16	20	40	08	0	48N50	2E20	75
4159	M	25	11	1908	15	50	40	03	0	48N50	2E20	75
4160	D	17	06	1929	04	0	0	03	0	48N50	2E20	75
4161	F	04	04	1899	21	50	40	08	0	48N50	2E20	75
4162	M	08	04	1902	05	50	40	07	0	48N50	2E20	75
4163	S	11	08	1923	21	10	0	01	0	48N50	2E20	75
4164	F	09	04	1899	04	50	40	08	0	45N39	0E10	16
4165	M	19	04	1898	23	20	40	03	0	45N39	0E10	16
4166	S	01	12	1923	14	30	0	04	0	48N50	2E20	75
4167	F	09	04	1899	21	50	40	08	0	45N11	0E44	24
4168	M	09	12	1897	08	50	40	03	0	49N34	3E37	02
4169	D	23	07	1929	22	30	0	02	0	48N50	2E20	75
4170	F	10	04	1899	10	50	40	10	0	48N50	2E20	75
4171	M	24	11	1901	01	50	40	01	0	48N33	2E40	77
4172	D	09	01	1923	05	05	0	03	0	48N50	2E20	75
4173	F	11	04	1899	10	20	40	09	0	48N50	2E20	75
4174	M	24	07	1901	04	50	40	02	0	48N04	0W45	53
4175	S	30	09	1929	13	40	0	05	0	48N50	2E20	75
4176	F	11	04	1899	11	20	40	09	0	47N35	1E20	41
4177	M	08	06	1892	05	50	40	04	0	48N50	2E20	75
4178	D	18	03	1924	23	40	0	05	0	48N50	2E20	75
4179	F	14	04	1899	14	50	40	05	0	49N11	0W22	14
4180	M	04	08	1893	17	10	40	06	0	49N26	1E05	76
4181	D	08	08	1929	20	10	0	0	0	48N50	2E20	75
4182	F	14	04	1899	15	20	40	05	0	48N50	2E20	75
4183	M	27	06	1899	04	50	40	11	0	48N50	2E20	75
4184	S	23	08	1923	23	55	0	07	0	48N50	2E20	75
4185	F	16	04	1899	22	50	40	01	0	48N50	2E20	75
4186	M	21	10	1908	09	50	40	02	0	48N50	2E20	75
4187	D	25	08	1929	20	15	0	0	0	48N50	2E20	75
4188	F	17	04	1899	03	50	40	09	0	48N50	2E20	75
4189	M	06	08	1901	07	50	40	04	0	46N34	3E20	03
4190	S	03	10	1929	07	45	0	06	0	48N50	2E20	75
4191	F	19	04	1899	06	50	40	14	0	48N10	6E28	88
4192	M	01	11	1893	02	50	40	16	0	50N18	2E46	62
4193	S	23	03	1923	21	30	0	0	0	48N50	2E20	75
4194	F	20	04	1899	07	50	40	09	0	43N55	2E08	81
4195	M	12	04	1900	22	50	40	06	0	46N35	0E20	86
4196	D	05	11	1923	21	30	0	01	0	48N50	2E20	75
4197	F	23	04	1899	06	50	40	06	0	45N46	4E50	69
4198	M	08	10	1899	02	50	40	02	0	48N50	2E20	75
4199	S	28	01	1929	13	20	0	02	0	48N50	2E20	75
4200	F	25	04	1899	0	50	40	08	0	49N26	2E05	60
4201	M	04	05	1895	06	50	40	01	0	49N07	1W05	50
4202	D	29	03	1929	03	15	0	06	0	48N50	2E20	75
4203	F	25	04	1899	06	50	40	08	0	43N12	2E21	11
4204	M	12	08	1899	23	20	40	01	0	47N24	0E42	37
4205	S	10	09	1923	12	0	0	09	0	48N50	2E20	75
4206	F	28	04	1899	07	50	40	04	0	47N24	0E42	37
4207	M	11	12	1892	18	50	40	05	0	43N18	0W22	64
4208	S	15	07	1923	22	0	0	01	0	48N50	2E20	75
4209	F	30	04	1899	08	50	40	08	0	48N50	2E20	75
4210	M	30	04	1900	20	59	40	41	0	48N50	2E20	75
4211	S	06	05	1929	16	20	0	03	0	48N50	2E20	75
4212	F	30	04	1899	18	50	40	08	0	49N34	3E37	02
4213	M	20	11	1897	20	35	40	11	0	48N50	2E20	75
4214	D	15	09	1923	08	40	0	03	0	48N50	2E20	75
4215	F	03	05	1899	19	50	40	14	0	48N50	2E20	75
4216	M	28	08	1901	02	50	40	01	0	48N50	2E20	75
4217	S	11	04	1929	20	20	0	07	0	48N50	2E20	75
4218	F	05	05	1899	04	30	0	16	-1	49N07	6E11	57
4219	M	27	01	1900	20	30	0	08	-1	49N07	6E11	57
4220	D	06	01	1924	01	30	0	02	0	48N50	2E20	75
4221	F	05	05	1899	06	50	40	16	0	48N50	2E20	75
4222	M	29	01	1904	16	20	40	12	0	48N33	2E40	77
4223	D	12	07	1929	16	05	0	03	0	48N50	2E20	75
4224	F	07	05	1899	05	50	40	07	0	44N56	2E26	15
4225	M	24	07	1897	13	50	40	06	0	44N56	2E26	15
4226	S	27	12	1929	23	55	0	02	0	48N50	2E20	75
4227	F	07	05	1899	07	50	40	07	0	48N01	0E12	72
4228	M	18	12	1899	21	50	40	11	0	48N50	2E20	75
4229	D	28	01	1929	23	0	0	02	0	48N50	2E20	75
4230	F	08	05	1899	15	20	40	07	0	48N50	2E20	75
4231	M	03	09	1902	04	50	40	05	0	48N50	2E20	75
4232	D	27	05	1929	08	05	0	04	0	48N50	2E20	75
4233	F	11	05	1899	16	50	40	11	0	46N49	1E41	36
4234	M	18	03	1903	07	50	40	02	0	48N50	2E20	75
4235	S	14	09	1923	23	25	0	03	0	48N50	2E20	75
4236	F	12	05	1899	19	20	40	07	0	48N50	2E08	78
4237	M	28	09	1900	22	20	40	06	0	49N01	1E11	27
4238	D	03	02	1929	23	35	0	01	0	48N50	2E20	75
4239	F	15	05	1899	0	50	40	14	0	47N48	3E35	89
4240	M	23	07	1894	07	50	40	06	0	46N18	4E50	71
4241	D	16	05	1923	04	25	0	02	0	48N50	2E20	75
