# http://cura.free.fr/gauq/902gdE2f.html
# 11242 New Birth Data (LILLE). Series E, volume 2f
# Children born in the years 1914 and 1920 (Unpublished Data)
# Series E: Planetary Heredity. A Reappraisal on 50,000 subjects (Volume 2f)
# by Michel et Françoise GAUQUELIN
# [3rd CURA's edition, revised by Patrice Guinard : February 2009]
# 沒有醫院資料，出生地點在 LILLE (里爾)

# Notice

# NUM : Number (2 series ; n. 5763, 5764, 8229, 8230 are omitted)
# SEX : M = mother ; F = father ; D = daughter ; S = son
# DAY : Day of birth
# MON : Month of birth
# YEA : Year of birth
# H : Hour of birth ; Birthtime is converted to standard time, either for zone 0 (= GMT) or -1 (= CET)
# MN : Minutes
# SEC : Seconds
# Ci : Ci code (see the Introduction), sometimes missing
# TZ : Time Zone at the place of birth and date of birth (0 or -1)
# LAT : Latitude of Birth place
# LON : Longitude of Birth place
# COD : Abbreviated Code of Birth place indicating the French "Département"
# (The Birth place is not mentioned)

# 0    1   2   3   4  5  6   7   8   9       10      11  12
# NUM	SEX	DAY	MON	YEA	H	MN	SEC	Ci	TZ      LAT     LON	COD

74	S	04	01	1914	23	30	0	07	0	50N39	3E05	59
75	F	15	03	1886	21	47	40	04	0	50N39	3E05	59
76	M	25	09	1894	18	50	40	07	0	50N39	3E05	59
77	D	05	01	1914	11	0	0	12	0	50N39	3E05	59
78	F	22	01	1892	05	20	40	05	0	50N39	3E05	59
79	M	14	02	1888	0	47	40	02	0	50N39	3E05	59
80	S	03	01	1914	09	0	0	04	0	50N39	3E05	59
81	F	16	05	1892	10	50	40	09	0	50N39	3E05	59
82	M	13	05	1892	04	50	40	02	0	50N39	3E05	59
83	D	04	01	1914	11	0	0	07	0	50N39	3E05	59
84	M	09	11	1891	18	50	40	0	0	50N39	3E05	59
85	S	03	01	1914	10	0	0	04	0	50N39	3E05	59
86	M	13	09	1883	07	47	40		0	50N39	3E05	59
87	D	06	01	1914	03	0	0	06	0	50N39	3E05	59
88	F	17	03	1878	11	47	40		0	50N39	3E05	59
89	M	15	04	1883	04	47	40		0	50N39	3E05	59
90	D	05	01	1914	06	0	0	12	0	50N39	3E05	59
91	F	02	04	1885	0	47	40	07	0	50N39	3E05	59
92	M	23	12	1884	19	17	40	12	0	50N39	3E05	59
93	S	06	01	1914	16	0	0	06	0	50N39	3E05	59
94	M	04	12	1891	01	50	40	04	0	50N39	3E05	59
95	D	05	01	1914	11	0	0	12	0	50N39	3E05	59
96	F	05	01	1892	16	50	40	16	0	50N39	3E05	59
97	D	05	01	1914	17	0	0	12	0	50N39	3E05	59
98	M	23	04	1883	11	17	40		0	50N39	3E05	59
99	S	06	01	1914	23	0	0	06	0	50N39	3E05	59
